#                                                                                           --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                       accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#               ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
evm.utg594.49                       -            293 569294at33208        -            161   3.6e-40  139.1  13.3   1   1   2.1e-42   1.3e-38  134.1  13.0    22   153   127   279   104   290 0.83 -
evm.utg237.4                        -            292 569294at33208        -            161     1e-39  137.6  14.2   1   1   5.1e-42   3.2e-38  132.8  13.6    22   153   126   278   103   289 0.83 -
evm.utg6035.13                      -            250 569294at33208        -            161   1.4e-39  137.2  15.7   1   3       2.1   1.3e+04   -2.5   0.1   107   122    24    34    14    53 0.43 -
evm.utg6035.13                      -            250 569294at33208        -            161   1.4e-39  137.2  15.7   2   3   1.5e-41     9e-38  131.3   8.2    22   130    52   169    29   183 0.86 -
evm.utg6035.13                      -            250 569294at33208        -            161   1.4e-39  137.2  15.7   3   3   0.00022       1.4   10.4   0.4   122   153   205   236   199   247 0.81 -
evm.utg594.49.1.5c22f281            -            228 569294at33208        -            161   3.1e-22   80.8   1.9   1   1   1.1e-25   6.5e-22   79.8   1.6    22    94   127   214   105   221 0.79 -
evm.utg594.49.1.5c22f281.1.5c279670 -            192 569294at33208        -            161     0.066   14.7   0.3   1   1   3.3e-05       0.2   13.1   0.2    22    38   127   143   103   150 0.82 -
evm.utg17612.7                      -             99 569294at33208        -            161     0.093   14.2   1.7   1   1   2.3e-05      0.14   13.7   1.7    98   150     6    58     3    69 0.87 -
evm.utg77.164.1.5c22f40a            -           1061 569294at33208        -            161       0.2   13.2   0.0   1   3     0.054   3.3e+02    2.7   0.0    16    34   600   618   590   622 0.84 -
evm.utg77.164.1.5c22f40a            -           1061 569294at33208        -            161       0.2   13.2   0.0   2   3     0.044   2.7e+02    3.0   0.0    15    34   766   785   756   789 0.82 -
evm.utg77.164.1.5c22f40a            -           1061 569294at33208        -            161       0.2   13.2   0.0   3   3     0.054   3.3e+02    2.7   0.0    16    34   934   952   924   956 0.84 -
evm.utg7289.10                      -            208 569294at33208        -            161      0.25   12.8   1.7   1   1   8.9e-05      0.55   11.7   1.7    80   115   130   165   128   173 0.82 -
evm.utg78.63                        -            285 569294at33208        -            161       1.3   10.5  12.5   1   3    0.0019        12    7.4   0.1    43    60    18    35     4    40 0.82 -
evm.utg78.63                        -            285 569294at33208        -            161       1.3   10.5  12.5   2   3     0.014        87    4.6   0.3    51    60    88    97    74   114 0.76 -
evm.utg78.63                        -            285 569294at33208        -            161       1.3   10.5  12.5   3   3     0.038   2.4e+02    3.2   3.0    51    75   174   198   157   283 0.64 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/569294at33208.hmm
# Target file:     /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa
# Option settings: hmmsearch --domtblout /uoa/scratch/users/r02hw22/project_dark_genes/equina_busco_proteins/run_metazoa_odb10/hmmer_output/initial_run_results/569294at33208.out --cpu 1 /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/569294at33208.hmm /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa 
# Current dir:     /uoa/scratch/users/r02hw22/project_dark_genes
# Date:            Sat Apr 25 14:42:55 2026
# [ok]
