#                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
utg2353.equina_smart_1070368.mrna1 -            237 502429at33208        -            202   5.6e-83  278.7   0.0   1   1   2.2e-86   6.5e-83  278.5   0.0     7   193     5   196     1   208 0.92 -
evm.utg280.6                       -            163 502429at33208        -            202   3.6e-19   70.3   0.1   1   1   1.6e-20   4.8e-17   63.4   0.1    29   173    27   152     6   161 0.76 -
evm.utg790.16                      -            156 502429at33208        -            202   2.8e-17   64.2   0.1   1   1   1.4e-18   4.1e-15   57.1   0.1    29   163    27   141     7   149 0.77 -
evm.utg729.20                      -            265 502429at33208        -            202   1.3e-10   42.4   0.2   1   1   7.4e-14   2.2e-10   41.7   0.2    89   163   180   251   162   261 0.90 -
evm.utg1708.22                     -            192 502429at33208        -            202   1.5e-09   38.9   0.5   1   1   2.5e-12   7.5e-09   36.7   0.5    86   172    62   147     1   175 0.84 -
evm.utg298.21                      -            156 502429at33208        -            202     3e-09   38.0   0.1   1   1   1.3e-12   3.8e-09   37.6   0.1    86   172    29   114    11   144 0.80 -
evm.utg298.21.1.5c22ee78           -            132 502429at33208        -            202   3.6e-09   37.7   0.3   1   1   1.8e-12   5.1e-09   37.2   0.3    85   169    28   111    12   121 0.83 -
evm.utg714.30.1.5c22f380           -            141 502429at33208        -            202   2.5e-05   25.2   0.0   1   1   1.1e-08   3.2e-05   24.8   0.0    89   164    33   105    25   117 0.88 -
evm.utg714.30                      -            176 502429at33208        -            202   3.6e-05   24.7   0.1   1   1     2e-08   5.7e-05   24.0   0.1    89   164    68   140    57   150 0.88 -
evm.utg2246.61                     -            223 502429at33208        -            202    0.0013   19.6   0.1   1   2      0.45   1.3e+03   -0.0   0.0     9    30     3    24     1    28 0.89 -
evm.utg2246.61                     -            223 502429at33208        -            202    0.0013   19.6   0.1   2   2   2.7e-06    0.0079   17.0   0.1    89   160   137   205   118   215 0.87 -
evm.utg300.19                      -            223 502429at33208        -            202    0.0019   19.1   0.4   1   2       2.1   6.2e+03   -2.2   0.0     8    29     2    23     1    25 0.78 -
evm.utg300.19                      -            223 502429at33208        -            202    0.0019   19.1   0.4   2   2   1.5e-06    0.0045   17.8   0.1    96   161   144   206   118   219 0.85 -
evm.utg300.18                      -            223 502429at33208        -            202     0.007   17.2   0.1   1   2       7.8   2.3e+04   -4.1   0.0    10    24     4    18     3    24 0.76 -
evm.utg300.18                      -            223 502429at33208        -            202     0.007   17.2   0.1   2   2   5.4e-06     0.016   16.0   0.0    95   157   143   202   118   213 0.86 -
evm.utg2246.60                     -            266 502429at33208        -            202    0.0078   17.0   0.0   1   2      0.33   9.5e+02    0.4   0.0     6    30    38    62    34    65 0.87 -
evm.utg2246.60                     -            266 502429at33208        -            202    0.0078   17.0   0.0   2   2   2.4e-05     0.069   13.9   0.0    91   164   175   245   157   254 0.84 -
evm.utg686.44                      -            182 502429at33208        -            202     0.013   16.3   0.4   1   1   7.8e-06     0.023   15.5   0.3    98   155   108   162    85   170 0.87 -
evm.utg300.20                      -            264 502429at33208        -            202     0.015   16.1   0.0   1   2      0.29   8.4e+02    0.6   0.0     6    30    43    67    39    71 0.87 -
evm.utg300.20                      -            264 502429at33208        -            202     0.015   16.1   0.0   2   2   5.7e-05      0.17   12.7   0.0    99   162   188   248   180   257 0.89 -
evm.utg8494.22                     -            232 502429at33208        -            202      0.03   15.1   0.0   1   1   1.8e-05     0.052   14.3   0.0    89   150   132   190   114   215 0.81 -
evm.utg9313.27                     -            127 502429at33208        -            202     0.083   13.7   0.0   1   1   4.1e-05      0.12   13.1   0.0   130   190    55   118    41   124 0.87 -
evm.utg163.39                      -            859 502429at33208        -            202     0.099   13.4   0.0   1   1   5.3e-05      0.15   12.8   0.0    78   149   760   828   743   840 0.82 -
evm.utg10588.21                    -            340 502429at33208        -            202      0.28   11.9   0.1   1   2      0.12   3.6e+02    1.8   0.0   136   185    95   146    83   159 0.72 -
evm.utg10588.21                    -            340 502429at33208        -            202      0.28   11.9   0.1   2   2    0.0017         5    7.9   0.0    22    48   189   215   168   229 0.84 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/502429at33208.hmm
# Target file:     /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa
# Option settings: hmmsearch --domtblout /uoa/scratch/users/r02hw22/project_dark_genes/equina_busco_proteins/run_metazoa_odb10/hmmer_output/initial_run_results/502429at33208.out --cpu 1 /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/502429at33208.hmm /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa 
# Current dir:     /uoa/scratch/users/r02hw22/project_dark_genes
# Date:            Sat Apr 25 14:42:12 2026
# [ok]
