#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
evm.utg2757.58       -           2321 5951at33208          -           1958         0 4210.4  66.7   1   4  1.7e-101   4.9e-97  327.2   3.8     1   184    19   206    19   211 0.96 -
evm.utg2757.58       -           2321 5951at33208          -           1958         0 4210.4  66.7   2   4   8.7e-59   2.4e-54  185.6   2.8   152   264   223   348   214   354 0.91 -
evm.utg2757.58       -           2321 5951at33208          -           1958         0 4210.4  66.7   3   4  3.1e-109  8.6e-105  352.9   9.1   257   456   369   605   350   608 0.91 -
evm.utg2757.58       -           2321 5951at33208          -           1958         0 4210.4  66.7   4   4         0         0 3362.2  27.2   455  1958   670  2302   655  2302 0.97 -
evm.utg101.198       -           2324 5951at33208          -           1958         0 4076.4  72.5   1   5    5e-102   1.4e-97  329.0   3.6     1   184    58   245    58   250 0.96 -
evm.utg101.198       -           2324 5951at33208          -           1958         0 4076.4  72.5   2   5   8.1e-59   2.3e-54  185.7   2.9   152   264   262   387   253   393 0.91 -
evm.utg101.198       -           2324 5951at33208          -           1958         0 4076.4  72.5   3   5  1.7e-108  4.9e-104  350.4   8.9   256   456   407   644   388   647 0.91 -
evm.utg101.198       -           2324 5951at33208          -           1958         0 4076.4  72.5   4   5         0         0 2905.4  23.6   455  1722   709  2029   694  2030 0.98 -
evm.utg101.198       -           2324 5951at33208          -           1958         0 4076.4  72.5   5   5  9.9e-103   2.8e-98  331.3   2.4  1749  1958  2028  2305  2027  2305 0.90 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/5951at33208.hmm
# Target file:     /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa
# Option settings: hmmsearch --domtblout /uoa/scratch/users/r02hw22/project_dark_genes/equina_busco_proteins/run_metazoa_odb10/hmmer_output/initial_run_results/5951at33208.out --cpu 1 /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/5951at33208.hmm /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa 
# Current dir:     /uoa/scratch/users/r02hw22/project_dark_genes
# Date:            Sat Apr 25 14:43:11 2026
# [ok]
