#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
evm.utg535.37              -            344 533666at33208        -            190   5.4e-27   96.3   1.2   1   2   2.4e-06    0.0054   18.0   0.5     1    52    80   135    80   191 0.71 -
evm.utg535.37              -            344 533666at33208        -            190   5.4e-27   96.3   1.2   2   2   4.9e-23   1.1e-19   72.5   0.0    84   190   203   318   197   318 0.86 -
evm.utg535.37.2.5c22f1e5   -            305 533666at33208        -            190   9.8e-24   85.7   0.6   1   2     2e-06    0.0044   18.3   0.5     1    52    80   135    80   192 0.70 -
evm.utg535.37.2.5c22f1e5   -            305 533666at33208        -            190   9.8e-24   85.7   0.6   2   2     2e-19   4.5e-16   60.7   0.0    84   171   203   299   197   303 0.83 -
evm.utg535.37.1.5c22f1e4   -            329 533666at33208        -            190   1.2e-23   85.4   0.5   1   2   2.3e-06     0.005   18.2   0.5     1    52    80   135    80   191 0.71 -
evm.utg535.37.1.5c22f1e4   -            329 533666at33208        -            190   1.2e-23   85.4   0.5   2   2   2.2e-19   4.9e-16   60.6   0.0    84   179   203   307   197   312 0.82 -
evm.utg17994.9             -            273 533666at33208        -            190     8e-17   63.2   0.8   1   2     1e-08   2.2e-05   25.8   0.7     1    60    80   142    80   191 0.73 -
evm.utg17994.9             -            273 533666at33208        -            190     8e-17   63.2   0.8   2   2   3.1e-10   6.8e-07   30.8   0.0    83   134   202   257   196   270 0.80 -
evm.utg535.37.3.5c22f1e5   -            273 533666at33208        -            190   3.6e-14   54.5   0.4   1   2   1.6e-06    0.0036   18.6   0.5     1    52    80   135    80   192 0.70 -
evm.utg535.37.3.5c22f1e5   -            273 533666at33208        -            190   3.6e-14   54.5   0.4   2   2   1.1e-09   2.4e-06   29.0   0.0    84   132   203   255   197   270 0.82 -
evm.utg3899.26             -           1125 533666at33208        -            190   2.2e-09   38.9   0.1   1   1   5.4e-11   1.2e-07   33.2   0.1    74   189   810   936   707   937 0.69 -
evm.utg1910.25             -           1579 533666at33208        -            190   1.7e-05   26.2   0.1   1   2      0.45     1e+03    0.9   0.0    81   134  1232  1285  1192  1295 0.81 -
evm.utg1910.25             -           1579 533666at33208        -            190   1.7e-05   26.2   0.1   2   2   1.5e-07   0.00034   22.0   0.0    82   188  1408  1525  1364  1527 0.67 -
evm.utg236.41.1.5c22ed82   -            596 533666at33208        -            190   0.00016   23.0   0.2   1   3   3.3e-06    0.0074   17.6   0.0   126   189     8    71     1    72 0.88 -
evm.utg236.41.1.5c22ed82   -            596 533666at33208        -            190   0.00016   23.0   0.2   2   3       1.2   2.8e+03   -0.6   0.1   164   189   289   314   287   315 0.90 -
