#                                                                                           --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                       accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#               ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
evm.utg3158.69                      -            531 279992at33208        -            342    4e-123  412.1   8.7   1   3   4.7e-98   2.6e-94  317.4   0.1    16   203    87   281    74   286 0.94 -
evm.utg3158.69                      -            531 279992at33208        -            342    4e-123  412.1   8.7   2   3   6.8e-23   3.8e-19   70.2   0.2   211   286   329   413   321   432 0.90 -
evm.utg3158.69                      -            531 279992at33208        -            342    4e-123  412.1   8.7   3   3   5.7e-10   3.2e-06   27.7   1.2   285   342   452   521   431   521 0.82 -
evm.utg3790.58                      -            351 279992at33208        -            342      0.03   14.7   1.5   1   2     0.096   5.3e+02    0.7   0.1    68   110    74   114    66   141 0.83 -
evm.utg3790.58                      -            351 279992at33208        -            342      0.03   14.7   1.5   2   2   1.9e-05      0.11   12.8   0.3    41    96   144   201   127   213 0.84 -
evm.utg1281.6                       -            658 279992at33208        -            342     0.046   14.0   0.0   1   1   1.5e-05     0.083   13.2   0.0   107   186   180   259   172   265 0.84 -
evm.utg659.15.2.5c22f32b.1.5c2796fa -            400 279992at33208        -            342      0.05   13.9   0.0   1   1   1.7e-05     0.094   13.0   0.0   119   186   192   259   179   265 0.84 -
evm.utg659.15.2.5c22f32b            -            516 279992at33208        -            342     0.079   13.3   0.0   1   1   2.5e-05      0.14   12.5   0.0   119   186   115   182   102   188 0.84 -
evm.utg659.15.1.5c22f32a            -            593 279992at33208        -            342     0.096   13.0   0.0   1   1     3e-05      0.17   12.2   0.0   119   186   192   259   179   265 0.84 -
evm.utg659.15                       -            628 279992at33208        -            342       0.1   12.9   0.0   1   1   3.3e-05      0.18   12.1   0.0   119   186   237   304   224   310 0.84 -
evm.utg3790.55                      -            252 279992at33208        -            342      0.17   12.1   0.2   1   1   4.6e-05      0.26   11.6   0.2    41    95    38    95    32   109 0.78 -
evm.utg536.8                        -            366 279992at33208        -            342      0.19   12.0   1.4   1   2   4.8e-05      0.27   11.5   0.4    41    84   152   197   144   219 0.80 -
evm.utg536.8                        -            366 279992at33208        -            342      0.19   12.0   1.4   2   2       2.5   1.4e+04   -4.0   0.0   115   128   295   308   294   309 0.89 -
evm.utg2216.28                      -            107 279992at33208        -            342      0.27   11.5   0.0   1   1     6e-05      0.33   11.2   0.0   104   156    24    78    20    86 0.83 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/279992at33208.hmm
# Target file:     /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa
# Option settings: hmmsearch --domtblout /uoa/scratch/users/r02hw22/project_dark_genes/equina_busco_proteins/run_metazoa_odb10/hmmer_output/initial_run_results/279992at33208.out --cpu 1 /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/279992at33208.hmm /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa 
# Current dir:     /uoa/scratch/users/r02hw22/project_dark_genes
# Date:            Sat Apr 25 14:41:18 2026
# [ok]
