#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
evm.utg1696.8             -            361 438453at33208        -            249  1.6e-131  438.6   7.1   1   2  1.5e-135  1.6e-131  438.6   7.1     1   243    34   289    34   293 0.95 -
evm.utg1696.8             -            361 438453at33208        -            249  1.6e-131  438.6   7.1   2   2     0.035   3.9e+02    1.7   0.1   229   249   290   310   288   310 0.85 -
evm.utg729.143            -            240 438453at33208        -            249   8.5e-05   23.5   0.6   1   2      0.25   2.8e+03   -1.1   0.1   170   209    27    49     5    73 0.54 -
evm.utg729.143            -            240 438453at33208        -            249   8.5e-05   23.5   0.6   2   2   1.4e-08   0.00016   22.6   0.1    21   151    75   212    60   221 0.81 -
evm.utg729.143.1.5c22f3a8 -            239 438453at33208        -            249   8.5e-05   23.5   0.6   1   1   1.5e-08   0.00017   22.5   0.1    21   150    75   211    59   217 0.81 -
evm.utg116.20             -            240 438453at33208        -            249   8.6e-05   23.5   0.3   1   2      0.64   7.1e+03   -2.4   0.1   193   211    33    51     7    57 0.58 -
evm.utg116.20             -            240 438453at33208        -            249   8.6e-05   23.5   0.3   2   2   1.4e-08   0.00015   22.7   0.0    21   151    75   212    60   221 0.81 -
evm.utg801.38             -            253 438453at33208        -            249     0.023   15.5   0.0   1   1   3.4e-06     0.038   14.8   0.0   107   133    71    97    56   102 0.89 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/438453at33208.hmm
# Target file:     /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa
# Option settings: hmmsearch --domtblout /uoa/scratch/users/r02hw22/project_dark_genes/equina_busco_proteins/run_metazoa_odb10/hmmer_output/initial_run_results/438453at33208.out --cpu 1 /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/438453at33208.hmm /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa 
# Current dir:     /uoa/scratch/users/r02hw22/project_dark_genes
# Date:            Sat Apr 25 14:42:01 2026
# [ok]
