#                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
evm.utg101.72                    -           1251 64435at33208         -            477  8.5e-109  366.0  26.3   1   6     0.069   7.7e+02    0.1   0.4   230   281    51   106    31   124 0.78 -
evm.utg101.72                    -           1251 64435at33208         -            477  8.5e-109  366.0  26.3   2   6      0.94     1e+04   -3.7   0.0    14    34   244   264   242   275 0.78 -
evm.utg101.72                    -           1251 64435at33208         -            477  8.5e-109  366.0  26.3   3   6   6.2e-59   6.9e-55  188.2   0.0    50   222   429   620   405   628 0.88 -
evm.utg101.72                    -           1251 64435at33208         -            477  8.5e-109  366.0  26.3   4   6   0.00019       2.1    8.5   0.2   228   277   749   799   719   824 0.71 -
evm.utg101.72                    -           1251 64435at33208         -            477  8.5e-109  366.0  26.3   5   6   1.4e-40   1.5e-36  127.7   5.8   266   430   848  1047   834  1048 0.81 -
evm.utg101.72                    -           1251 64435at33208         -            477  8.5e-109  366.0  26.3   6   6   4.3e-19   4.8e-15   56.8   1.4   369   475  1027  1153  1017  1155 0.82 -
evm.utg14703.11                  -            515 64435at33208         -            477     0.031   14.6   1.9   1   4     0.045     5e+02    0.7   0.2   404   430   111   137    65   149 0.74 -
evm.utg14703.11                  -            515 64435at33208         -            477     0.031   14.6   1.9   2   4      0.17   1.9e+03   -1.3   0.0   337   350   164   177   152   179 0.77 -
evm.utg14703.11                  -            515 64435at33208         -            477     0.031   14.6   1.9   3   4   3.8e-05      0.43   10.8   0.0   338   429   250   347   240   356 0.70 -
evm.utg14703.11                  -            515 64435at33208         -            477     0.031   14.6   1.9   4   4      0.37   4.2e+03   -2.3   0.0   342   351   380   389   373   397 0.87 -
utg104.equina_smart_635819.mrna1 -            527 64435at33208         -            477      0.19   12.0   8.0   1   5      0.31   3.5e+03   -2.1   0.0   339   351   130   142   120   155 0.78 -
utg104.equina_smart_635819.mrna1 -            527 64435at33208         -            477      0.19   12.0   8.0   2   5    0.0021        23    5.1   0.1   333   351   166   184   157   227 0.88 -
utg104.equina_smart_635819.mrna1 -            527 64435at33208         -            477      0.19   12.0   8.0   3   5   0.00014       1.6    9.0   0.5   353   428   278   352   247   355 0.53 -
utg104.equina_smart_635819.mrna1 -            527 64435at33208         -            477      0.19   12.0   8.0   4   5    0.0004       4.4    7.5   1.0   299   351   297   353   284   380 0.76 -
utg104.equina_smart_635819.mrna1 -            527 64435at33208         -            477      0.19   12.0   8.0   5   5     0.063   7.1e+02    0.2   0.1   397   428   360   394   353   397 0.68 -
evm.utg47.11                     -            304 64435at33208         -            477      0.38   11.0   1.9   1   2      0.17   1.9e+03   -1.2   0.1   264   293     4    33     2    36 0.87 -
evm.utg47.11                     -            304 64435at33208         -            477      0.38   11.0   1.9   2   2     4e-05      0.45   10.7   0.2   404   467    77   142    64   150 0.87 -
evm.utg7289.61                   -            337 64435at33208         -            477       1.1    9.4   0.6   1   1   0.00014       1.6    8.9   0.6     6    72   162   227   158   257 0.85 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/64435at33208.hmm
# Target file:     /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa
# Option settings: hmmsearch --domtblout /uoa/scratch/users/r02hw22/project_dark_genes/equina_busco_proteins/run_metazoa_odb10/hmmer_output/initial_run_results/64435at33208.out --cpu 1 /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/64435at33208.hmm /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa 
# Current dir:     /uoa/scratch/users/r02hw22/project_dark_genes
# Date:            Sat Apr 25 14:43:14 2026
# [ok]
