#                                                                                --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name            accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#    ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
evm.utg3092.40           -            179 566916at33208        -            114   8.8e-13   49.8   3.5   1   3     0.027   3.8e+02    2.6   0.1    17    34    24    41     9    57 0.77 -
evm.utg3092.40           -            179 566916at33208        -            114   8.8e-13   49.8   3.5   2   3      0.42   5.8e+03   -1.2   0.1    36    49    66    79    55    93 0.72 -
evm.utg3092.40           -            179 566916at33208        -            114   8.8e-13   49.8   3.5   3   3   4.7e-16   6.5e-12   47.0   0.7    48   109    90   156    75   161 0.79 -
evm.utg798.9             -            179 566916at33208        -            114   1.7e-12   48.9   4.2   1   2     0.007        97    4.5   0.7    15    35    22    42     8    99 0.64 -
evm.utg798.9             -            179 566916at33208        -            114   1.7e-12   48.9   4.2   2   2   1.2e-15   1.7e-11   45.6   1.0    44   109    86   156    66   161 0.80 -
evm.utg5817.1.3.5c22f25e -           2578 566916at33208        -            114    0.0065   18.0  15.0   1   5   0.00022         3    9.4   0.6    12   100  2270  2353  2266  2361 0.88 -
evm.utg5817.1.3.5c22f25e -           2578 566916at33208        -            114    0.0065   18.0  15.0   2   5     0.001        14    7.2   0.8    15   107  2365  2452  2358  2459 0.86 -
evm.utg5817.1.3.5c22f25e -           2578 566916at33208        -            114    0.0065   18.0  15.0   3   5     0.005        70    5.0   0.9    11    92  2407  2483  2397  2499 0.80 -
evm.utg5817.1.3.5c22f25e -           2578 566916at33208        -            114    0.0065   18.0  15.0   4   5   0.00087        12    7.4   1.0    15   107  2457  2544  2452  2550 0.89 -
evm.utg5817.1.3.5c22f25e -           2578 566916at33208        -            114    0.0065   18.0  15.0   5   5   0.00053       7.4    8.1   0.4    11    92  2499  2575  2491  2577 0.91 -
evm.utg5817.1.1.5c22f25e -           2516 566916at33208        -            114       0.1   14.1   7.7   1   3   0.00022         3    9.3   0.7    12   100  2270  2353  2267  2361 0.88 -
evm.utg5817.1.1.5c22f25e -           2516 566916at33208        -            114       0.1   14.1   7.7   2   3    0.0023        32    6.1   0.5    15   106  2365  2451  2360  2453 0.83 -
evm.utg5817.1.1.5c22f25e -           2516 566916at33208        -            114       0.1   14.1   7.7   3   3      0.31   4.3e+03   -0.8   0.0    15    54  2457  2496  2453  2506 0.84 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/566916at33208.hmm
# Target file:     /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa
# Option settings: hmmsearch --domtblout /uoa/scratch/users/r02hw22/project_dark_genes/equina_busco_proteins/run_metazoa_odb10/hmmer_output/initial_run_results/566916at33208.out --cpu 1 /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/566916at33208.hmm /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa 
# Current dir:     /uoa/scratch/users/r02hw22/project_dark_genes
# Date:            Sat Apr 25 14:42:58 2026
# [ok]
