#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
evm.utg3174.31            -            127 606795at33208        -            101   3.4e-36  125.2  10.1   1   1   9.9e-39   6.1e-35  121.1  10.1     1   101     1   117     1   117 0.90 -
evm.utg3174.31.1.5c22eee9 -            128 606795at33208        -            101   3.4e-36  125.2  10.1   1   1   9.9e-39   6.1e-35  121.1  10.1     1   101     1   117     1   117 0.90 -
evm.utg3174.31.3.5c22eee9 -            129 606795at33208        -            101   3.4e-36  125.1  10.0   1   1   9.8e-39   6.1e-35  121.1  10.0     1   101     1   117     1   117 0.90 -
evm.utg3174.31.2.5c22eee9 -             90 606795at33208        -            101   2.7e-28   99.8   2.6   1   1   1.6e-31   9.6e-28   98.0   2.6    32   101     1    79     1    79 0.94 -
evm.utg693.14             -            239 606795at33208        -            101      0.33   12.8   0.9   1   2         1   6.3e+03   -0.9   0.0    28    56    71    99    48   102 0.74 -
evm.utg693.14             -            239 606795at33208        -            101      0.33   12.8   0.9   2   2   0.00019       1.2   11.1   0.3    19    69   181   234   173   237 0.84 -
evm.utg116.205.1.5c22e8e7 -            504 606795at33208        -            101       1.1   11.2   2.6   1   1   0.00033         2   10.3   2.6     1    64   423   486   423   492 0.96 -
evm.utg116.205.3.5c22e8e7 -            532 606795at33208        -            101       1.2   11.0   2.7   1   1   0.00039       2.4   10.1   2.7     1    64   366   429   366   436 0.95 -
evm.utg180.47             -            359 606795at33208        -            101       1.3   10.9   2.8   1   2      0.58   3.6e+03   -0.1   0.1    16    38   182   204   175   261 0.73 -
evm.utg180.47             -            359 606795at33208        -            101       1.3   10.9   2.8   2   2   0.00047       2.9    9.8   1.1    26    77   258   315   232   319 0.80 -
evm.utg116.205            -            589 606795at33208        -            101       1.4   10.8   2.7   1   1   0.00045       2.8    9.9   2.7     1    64   423   486   423   493 0.95 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/606795at33208.hmm
# Target file:     /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa
# Option settings: hmmsearch --domtblout /uoa/scratch/users/r02hw22/project_dark_genes/equina_busco_proteins/run_metazoa_odb10/hmmer_output/initial_run_results/606795at33208.out --cpu 1 /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/606795at33208.hmm /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa 
# Current dir:     /uoa/scratch/users/r02hw22/project_dark_genes
# Date:            Sat Apr 25 14:43:09 2026
# [ok]
