#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
evm.utg616.8              -            201 582473at33208        -            160   2.2e-66  224.4  25.4   1   1   8.9e-68   2.4e-64  217.8  25.4     1   159    10   196    10   197 0.86 -
evm.utg2858.31            -            613 582473at33208        -            160   1.1e-05   27.0   8.2   1   4   0.00043       1.1   10.8   0.1    47    88   227   268   203   277 0.83 -
evm.utg2858.31            -            613 582473at33208        -            160   1.1e-05   27.0   8.2   2   4     0.014        37    5.9   0.0    51    86   297   332   284   341 0.83 -
evm.utg2858.31            -            613 582473at33208        -            160   1.1e-05   27.0   8.2   3   4       1.9   4.9e+03   -1.0   0.2    57    85   386   414   379   418 0.84 -
evm.utg2858.31            -            613 582473at33208        -            160   1.1e-05   27.0   8.2   4   4   0.00011      0.29   12.7   0.0    53    86   464   497   434   504 0.90 -
evm.utg320.142            -            437 582473at33208        -            160     2e-05   26.2  10.6   1   4   0.00022      0.58   11.7   0.5    44    88    48    92    12   102 0.77 -
evm.utg320.142            -            437 582473at33208        -            160     2e-05   26.2  10.6   2   4    0.0056        15    7.2   0.1    47    86   117   156   104   165 0.81 -
evm.utg320.142            -            437 582473at33208        -            160     2e-05   26.2  10.6   3   4       1.2   3.1e+03   -0.4   0.3    57    85   210   238   201   242 0.84 -
evm.utg320.142            -            437 582473at33208        -            160     2e-05   26.2  10.6   4   4   0.00027      0.71   11.4   0.0    53    86   288   321   255   327 0.85 -
evm.utg320.142.1.5c22ef0b -            437 582473at33208        -            160     2e-05   26.2  10.6   1   4   0.00022      0.58   11.7   0.5    44    88    48    92    12   102 0.77 -
evm.utg320.142.1.5c22ef0b -            437 582473at33208        -            160     2e-05   26.2  10.6   2   4    0.0056        15    7.2   0.1    47    86   117   156   104   165 0.81 -
evm.utg320.142.1.5c22ef0b -            437 582473at33208        -            160     2e-05   26.2  10.6   3   4       1.2   3.1e+03   -0.4   0.3    57    85   210   238   201   242 0.84 -
evm.utg320.142.1.5c22ef0b -            437 582473at33208        -            160     2e-05   26.2  10.6   4   4   0.00027      0.71   11.4   0.0    53    86   288   321   255   327 0.85 -
evm.utg736.37             -            375 582473at33208        -            160    0.0041   18.7   1.7   1   3       2.9   7.7e+03   -1.7   0.9   125   138    10    23     4    37 0.56 -
evm.utg736.37             -            375 582473at33208        -            160    0.0041   18.7   1.7   2   3   1.5e-06    0.0041   18.7   1.7    54   141    81   174    74   183 0.76 -
evm.utg736.37             -            375 582473at33208        -            160    0.0041   18.7   1.7   3   3       1.9     5e+03   -1.1   5.0    80   143   284   347   272   358 0.62 -
evm.utg5087.1.2.5c22f1b9  -            607 582473at33208        -            160    0.0057   18.3   8.7   1   2    0.0001      0.27   12.8   2.7    44    86   120   162    89   170 0.76 -
evm.utg5087.1.2.5c22f1b9  -            607 582473at33208        -            160    0.0057   18.3   8.7   2   2    0.0024       6.3    8.4   0.1    46   103   239   292   226   323 0.76 -
evm.utg5087.1             -            601 582473at33208        -            160    0.0061   18.2   8.9   1   2    0.0001      0.27   12.8   2.7    44    86   120   162    89   170 0.76 -
evm.utg5087.1             -            601 582473at33208        -            160    0.0061   18.2   8.9   2   2    0.0023       6.2    8.4   0.1    46   103   239   292   226   323 0.76 -
evm.utg18294.25           -            560 582473at33208        -            160    0.0087   17.7   9.9   1   3       5.8   1.5e+04   -2.6   0.1   119   147    50    78    45    87 0.71 -
