#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
evm.utg21228.1             -            329 561943at33208        -            246   6.4e-97  325.7  16.2   1   1  1.4e-100   8.5e-97  325.3  16.2     1   244    63   323    63   325 0.94 -
evm.utg12655.50            -            329 561943at33208        -            246   1.7e-96  324.4  16.1   1   1  3.6e-100   2.2e-96  324.0  16.1     1   244    63   323    63   325 0.94 -
evm.utg12655.50.1.5c22e9aa -            336 561943at33208        -            246   1.1e-86  292.2  13.3   1   1   2.4e-90   1.5e-86  291.8  13.3     1   234    63   313    63   322 0.93 -
evm.utg3260.28.1.5c22ef13  -            171 561943at33208        -            246     1e-17   66.3   5.4   1   1   1.9e-21   1.2e-17   66.1   5.4   112   245    33   163    15   164 0.89 -
evm.utg3260.28.2.5c22ef13  -            171 561943at33208        -            246     1e-17   66.3   5.4   1   1   1.9e-21   1.2e-17   66.1   5.4   112   245    33   163    15   164 0.89 -
evm.utg3260.28             -            239 561943at33208        -            246   3.8e-17   64.5   7.7   1   1   9.5e-21   5.9e-17   63.8   7.7   112   245   101   231    12   232 0.74 -
evm.utg3019.57             -            247 561943at33208        -            246   2.9e-08   35.4  11.1   1   1   5.9e-12   3.7e-08   35.0  11.1    17   243    11   242     2   245 0.72 -
evm.utg5074.21             -            230 561943at33208        -            246   4.2e-08   34.8   9.9   1   1   8.5e-12   5.2e-08   34.5   9.9    45   243    26   225     4   228 0.76 -
evm.utg3174.49             -            248 561943at33208        -            246    0.0035   18.7  15.3   1   1   7.6e-07    0.0047   18.3  15.3    80   244    79   243    34   245 0.75 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/561943at33208.hmm
# Target file:     /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa
# Option settings: hmmsearch --domtblout /uoa/scratch/users/r02hw22/project_dark_genes/equina_busco_proteins/run_metazoa_odb10/hmmer_output/initial_run_results/561943at33208.out --cpu 1 /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/561943at33208.hmm /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa 
# Current dir:     /uoa/scratch/users/r02hw22/project_dark_genes
# Date:            Sat Apr 25 14:42:50 2026
# [ok]
