#                                                                                --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name            accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#    ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
evm.utg714.30            -            176 537923at33208        -            157   6.5e-80  267.9   0.1   1   1   1.2e-83   7.7e-80  267.7   0.1     1   157     1   174     1   174 0.94 -
evm.utg714.30.1.5c22f380 -            141 537923at33208        -            157   6.4e-60  203.0   0.0   1   1   1.2e-63   7.5e-60  202.7   0.0    35   157     1   139     1   139 0.92 -
evm.utg1708.22           -            192 537923at33208        -            157   1.3e-23   85.0   0.1   1   1   2.6e-27   1.6e-23   84.7   0.1     9   143     9   152     1   164 0.85 -
evm.utg298.21.1.5c22ee78 -            132 537923at33208        -            157   1.3e-16   62.2   0.1   1   1   2.6e-20   1.6e-16   61.9   0.1    40   142     7   118     3   127 0.82 -
evm.utg298.21            -            156 537923at33208        -            157   1.9e-16   61.7   0.2   1   1   3.9e-20   2.4e-16   61.4   0.2    40   143     7   119     3   131 0.82 -
evm.utg280.6             -            163 537923at33208        -            157   7.5e-12   46.8   0.1   1   1   1.4e-15   8.7e-12   46.6   0.1    24   146    30   159    11   162 0.74 -
evm.utg790.16            -            156 537923at33208        -            157   1.8e-07   32.6   0.1   1   1   3.5e-11   2.2e-07   32.3   0.1    24   122    30   135    11   149 0.70 -
evm.utg729.20            -            265 537923at33208        -            157   1.3e-06   29.8   0.2   1   1   3.4e-10   2.1e-06   29.1   0.2    21   129   136   252   125   259 0.80 -
evm.utg372.49            -            196 537923at33208        -            157     0.079   14.2   0.1   1   1   4.3e-05      0.27   12.5   0.1    59   119   110   172    41   179 0.91 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/537923at33208.hmm
# Target file:     /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa
# Option settings: hmmsearch --domtblout /uoa/scratch/users/r02hw22/project_dark_genes/equina_busco_proteins/run_metazoa_odb10/hmmer_output/initial_run_results/537923at33208.out --cpu 1 /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/537923at33208.hmm /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa 
# Current dir:     /uoa/scratch/users/r02hw22/project_dark_genes
# Date:            Sat Apr 25 14:42:44 2026
# [ok]
