#                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
evm.utg73.41                       -            183 511575at33208        -            148   5.5e-77  258.0   6.5   1   2   2.6e-22   1.8e-18   68.2   1.4     1    52     4    55     4    60 0.96 -
evm.utg73.41                       -            183 511575at33208        -            148   5.5e-77  258.0   6.5   2   2   8.1e-61   5.6e-57  193.1   0.2    45   148    63   168    56   168 0.97 -
evm.utg73.41.1.5c22f3b9            -            130 511575at33208        -            148   1.5e-57  194.9   0.1   1   1   2.7e-61   1.9e-57  194.6   0.1    45   148    10   115     5   115 0.97 -
evm.utg73.41.1.5c22f3b9.1.5c27976f -            127 511575at33208        -            148   9.9e-56  189.0   0.3   1   1   1.8e-59   1.2e-55  188.7   0.3    50   148    12   112    10   112 0.97 -
evm.utg715.27                      -            347 511575at33208        -            148      0.12   13.6   0.0   1   1   4.2e-05      0.29   12.3   0.0    28    81   196   250   177   300 0.72 -
utg4610.equina_smart_10809.mrna1   -             89 511575at33208        -            148      0.12   13.5   0.2   1   1   1.9e-05      0.13   13.4   0.2     6    55    13    62     6    83 0.74 -
evm.utg324.99                      -             78 511575at33208        -            148      0.13   13.4   5.4   1   1   1.8e-05      0.13   13.5   5.4    27    64     5    42     1    73 0.88 -
evm.utg92.123                      -             77 511575at33208        -            148       5.2    8.3   6.0   1   1     0.001         7    7.9   6.0    17    65     9    57     2    64 0.67 -
evm.utg109.13                      -             92 511575at33208        -            148       8.4    7.6   5.3   1   1    0.0016        11    7.2   5.3    41    67    14    41     2    60 0.76 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/511575at33208.hmm
# Target file:     /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa
# Option settings: hmmsearch --domtblout /uoa/scratch/users/r02hw22/project_dark_genes/equina_busco_proteins/run_metazoa_odb10/hmmer_output/initial_run_results/511575at33208.out --cpu 1 /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/511575at33208.hmm /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa 
# Current dir:     /uoa/scratch/users/r02hw22/project_dark_genes
# Date:            Sat Apr 25 14:42:50 2026
# [ok]
