#                                                                                   --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name               accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#       ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
evm.utg411.108              -            255 442169at33208        -            349   1.1e-78  266.3  17.2   1   1   1.9e-81   1.6e-78  265.8  17.2    10   203    45   248    38   251 0.93 -
evm.utg411.109              -            197 442169at33208        -            349   3.9e-31  110.0  10.5   1   1   8.4e-34     7e-31  109.1  10.5   215   337    17   160     9   172 0.78 -
evm.utg234.68.69.1.5c279240 -            637 442169at33208        -            349   1.1e-14   55.9  94.4   1  16     0.032        26    5.3   0.8   169   191   133   155   126   163 0.86 -
evm.utg234.68.69.1.5c279240 -            637 442169at33208        -            349   1.1e-14   55.9  94.4   2  16    0.0057       4.7    7.7   0.1   164   191   156   183   154   190 0.85 -
evm.utg234.68.69.1.5c279240 -            637 442169at33208        -            349   1.1e-14   55.9  94.4   3  16    0.0021       1.7    9.2   0.8   165   191   185   211   182   223 0.85 -
evm.utg234.68.69.1.5c279240 -            637 442169at33208        -            349   1.1e-14   55.9  94.4   4  16     2e-05     0.017   15.8   3.0   163   200   239   274   232   285 0.83 -
evm.utg234.68.69.1.5c279240 -            637 442169at33208        -            349   1.1e-14   55.9  94.4   5  16      0.31   2.6e+02    2.0   2.9   164   205   268   307   266   312 0.82 -
evm.utg234.68.69.1.5c279240 -            637 442169at33208        -            349   1.1e-14   55.9  94.4   6  16     0.022        18    5.8   0.8   163   191   295   323   291   325 0.85 -
evm.utg234.68.69.1.5c279240 -            637 442169at33208        -            349   1.1e-14   55.9  94.4   7  16     0.011       9.4    6.8   1.5   164   192   324   352   322   361 0.87 -
evm.utg234.68.69.1.5c279240 -            637 442169at33208        -            349   1.1e-14   55.9  94.4   8  16       2.1   1.7e+03   -0.7   0.1   169   189   356   376   352   384 0.85 -
evm.utg234.68.69.1.5c279240 -            637 442169at33208        -            349   1.1e-14   55.9  94.4   9  16     0.008       6.6    7.3   0.2   164   191   379   406   376   413 0.85 -
evm.utg234.68.69.1.5c279240 -            637 442169at33208        -            349   1.1e-14   55.9  94.4  10  16    0.0024         2    9.0   0.7   164   191   407   434   405   444 0.84 -
evm.utg234.68.69.1.5c279240 -            637 442169at33208        -            349   1.1e-14   55.9  94.4  11  16   9.1e-06    0.0076   16.9   4.6   163   205   462   502   454   507 0.85 -
evm.utg234.68.69.1.5c279240 -            637 442169at33208        -            349   1.1e-14   55.9  94.4  12  16      0.17   1.4e+02    2.9   1.3   164   189   491   516   489   520 0.85 -
evm.utg234.68.69.1.5c279240 -            637 442169at33208        -            349   1.1e-14   55.9  94.4  13  16     0.013        11    6.6   2.3   164   191   519   546   514   549 0.87 -
evm.utg234.68.69.1.5c279240 -            637 442169at33208        -            349   1.1e-14   55.9  94.4  14  16   9.5e-05     0.079   13.6   0.4   166   192   549   575   545   583 0.82 -
evm.utg234.68.69.1.5c279240 -            637 442169at33208        -            349   1.1e-14   55.9  94.4  15  16       0.1        86    3.6   0.2   171   191   582   602   577   610 0.86 -
evm.utg234.68.69.1.5c279240 -            637 442169at33208        -            349   1.1e-14   55.9  94.4  16  16     0.026        21    5.6   2.0   164   191   603   630   601   636 0.83 -
evm.utg234.68.69.2.5c279241 -            665 442169at33208        -            349     2e-14   55.0 101.4   1  15     0.048        40    4.7  10.0   110   191   124   211   122   220 0.68 -
evm.utg234.68.69.2.5c279241 -            665 442169at33208        -            349     2e-14   55.0 101.4   2  15   2.8e-05     0.024   15.3   3.5   163   200   239   274   231   286 0.82 -
evm.utg234.68.69.2.5c279241 -            665 442169at33208        -            349     2e-14   55.0 101.4   3  15       0.2   1.7e+02    2.7   0.3   164   191   268   295   266   303 0.84 -
evm.utg234.68.69.2.5c279241 -            665 442169at33208        -            349     2e-14   55.0 101.4   4  15     0.011       9.3    6.8   0.4   163   191   295   323   290   331 0.85 -
evm.utg234.68.69.2.5c279241 -            665 442169at33208        -            349     2e-14   55.0 101.4   5  15    0.0085         7    7.2   1.0   164   191   324   351   322   359 0.87 -
evm.utg234.68.69.2.5c279241 -            665 442169at33208        -            349     2e-14   55.0 101.4   6  15       1.7   1.4e+03   -0.4   0.1   169   189   356   376   350   387 0.83 -
evm.utg234.68.69.2.5c279241 -            665 442169at33208        -            349     2e-14   55.0 101.4   7  15    0.0083       6.9    7.2   0.3   164   191   379   406   374   413 0.86 -
evm.utg234.68.69.2.5c279241 -            665 442169at33208        -            349     2e-14   55.0 101.4   8  15    0.0026       2.1    8.9   0.8   164   191   407   434   405   445 0.84 -
evm.utg234.68.69.2.5c279241 -            665 442169at33208        -            349     2e-14   55.0 101.4   9  15   3.3e-06    0.0027   18.4   0.8   163   191   462   490   454   497 0.88 -
evm.utg234.68.69.2.5c279241 -            665 442169at33208        -            349     2e-14   55.0 101.4  10  15     0.051        42    4.6   4.4   164   205   491   530   489   538 0.82 -
evm.utg234.68.69.2.5c279241 -            665 442169at33208        -            349     2e-14   55.0 101.4  11  15      0.19   1.6e+02    2.7   1.0   164   189   519   544   517   546 0.86 -
evm.utg234.68.69.2.5c279241 -            665 442169at33208        -            349     2e-14   55.0 101.4  12  15     0.011       9.5    6.7   2.1   164   191   547   574   542   577 0.87 -
