#                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
evm.utg1919.19                   -            375 411664at33208        -            252   2.5e-66  225.3   7.6   1   2     0.012        16    6.4   0.2     8    73    23    89    11   155 0.52 -
evm.utg1919.19                   -            375 411664at33208        -            252   2.5e-66  225.3   7.6   2   2   3.4e-68   4.7e-65  221.1   2.5    86   252   183   367   177   367 0.89 -
evm.utg1919.19.1.5c22ec60        -            347 411664at33208        -            252   1.3e-50  173.9   5.8   1   2     0.011        15    6.6   0.3     8    73    23    89    11   154 0.52 -
evm.utg1919.19.1.5c22ec60        -            347 411664at33208        -            252   1.3e-50  173.9   5.8   2   2   2.9e-52     4e-49  168.9   1.0    86   226   183   341   177   345 0.87 -
evm.utg1919.19.2.5c22ec60        -            328 411664at33208        -            252   3.5e-49  169.1   1.1   1   2      0.19   2.6e+02    2.5   0.6     4    68    41   104    38   134 0.69 -
evm.utg1919.19.2.5c22ec60        -            328 411664at33208        -            252   3.5e-49  169.1   1.1   2   2   2.5e-52   3.5e-49  169.1   1.1    86   226   164   322   158   326 0.88 -
evm.utg4695.69                   -            332 411664at33208        -            252    0.0014   19.8   4.0   1   1   1.7e-06    0.0024   19.0   4.0   186   250    42    95    18    97 0.86 -
evm.utg18927.16                  -            168 411664at33208        -            252    0.0066   17.5   0.6   1   1     9e-06     0.012   16.6   0.6   186   234    34    79     4    83 0.83 -
evm.utg402.19                    -            166 411664at33208        -            252     0.008   17.3   1.9   1   2   5.7e-06     0.008   17.3   1.9   180   234    27    79     4   106 0.79 -
evm.utg402.19                    -            166 411664at33208        -            252     0.008   17.3   1.9   2   2       9.4   1.3e+04   -3.1   0.1    39    61   140   162   129   164 0.62 -
evm.utg73.47                     -            316 411664at33208        -            252    0.0085   17.2   0.4   1   1   1.6e-05     0.022   15.8   0.4   180   231   257   304   234   308 0.79 -
evm.utg8494.20.1.5c22f483        -            627 411664at33208        -            252    0.0088   17.1   1.5   1   1   1.4e-05     0.019   16.0   1.5   187   232   274   313   242   326 0.76 -
