#                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
evm.utg52.2            -            590 143619at33208        -            331    6e-115  385.6   9.8   1   3     7e-65   6.5e-61  208.0   0.2     1   179    61   284    61   293 0.85 -
evm.utg52.2            -            590 143619at33208        -            331    6e-115  385.6   9.8   2   3   3.6e-31   3.4e-27   97.2   0.3   194   295   367   485   348   495 0.80 -
evm.utg52.2            -            590 143619at33208        -            331    6e-115  385.6   9.8   3   3   2.3e-27   2.2e-23   84.7   0.6   282   330   500   548   491   549 0.95 -
evm.utg52.2.1.5c22f1d3 -            488 143619at33208        -            331   3.9e-92  310.6  10.8   1   3   4.9e-42   4.5e-38  132.9   0.3    51   179    17   182     9   191 0.82 -
evm.utg52.2.1.5c22f1d3 -            488 143619at33208        -            331   3.9e-92  310.6  10.8   2   3   2.8e-31   2.6e-27   97.6   0.3   194   294   265   382   246   392 0.80 -
evm.utg52.2.1.5c22f1d3 -            488 143619at33208        -            331   3.9e-92  310.6  10.8   3   3   1.8e-27   1.7e-23   85.0   0.6   282   330   398   446   389   447 0.95 -
evm.utg3876.11         -            445 143619at33208        -            331   2.6e-83  281.6   4.7   1   2     8e-64   7.4e-60  204.5   0.2     5   179    17   236    14   245 0.85 -
evm.utg3876.11         -            445 143619at33208        -            331   2.6e-83  281.6   4.7   2   2   3.5e-25   3.2e-21   77.5   0.7   198   272   327   414   301   428 0.85 -
evm.utg3876.9          -            145 143619at33208        -            331   1.1e-24   88.9   0.2   1   1   1.3e-28   1.2e-24   88.7   0.2   281   330    54   103    17   104 0.95 -
evm.utg1138.3          -            476 143619at33208        -            331      0.33   11.8   0.0   1   2   0.00073       6.7    7.5   0.0    19    44    22    47    12    54 0.87 -
evm.utg1138.3          -            476 143619at33208        -            331      0.33   11.8   0.0   2   2      0.04   3.7e+02    1.7   0.0    55    75   446   466   440   469 0.88 -
evm.utg4451.14         -            367 143619at33208        -            331      0.49   11.2   0.0   1   5      0.11     1e+03    0.3   0.0   148   178     4    34     2    45 0.89 -
evm.utg4451.14         -            367 143619at33208        -            331      0.49   11.2   0.0   2   5     0.019   1.7e+02    2.8   0.0   139   178    31    70    17    82 0.86 -
evm.utg4451.14         -            367 143619at33208        -            331      0.49   11.2   0.0   3   5     0.023   2.2e+02    2.5   0.0   139   177    67   105    54   112 0.87 -
evm.utg4451.14         -            367 143619at33208        -            331      0.49   11.2   0.0   4   5     0.022   2.1e+02    2.6   0.0   139   178   103   142    96   154 0.86 -
evm.utg4451.14         -            367 143619at33208        -            331      0.49   11.2   0.0   5   5      0.27   2.5e+03   -1.0   0.0   139   164   139   164   123   172 0.83 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/143619at33208.hmm
# Target file:     /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa
# Option settings: hmmsearch --domtblout /uoa/scratch/users/r02hw22/project_dark_genes/equina_busco_proteins/run_metazoa_odb10/hmmer_output/initial_run_results/143619at33208.out --cpu 1 /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/143619at33208.hmm /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa 
# Current dir:     /uoa/scratch/users/r02hw22/project_dark_genes
# Date:            Sat Apr 25 14:41:26 2026
# [ok]
