#                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
evm.utg3906.3                    -           1209 127766at33208        -            593  1.8e-254  847.1  20.7   1   4   3.9e-22   2.4e-18   67.3   0.1     1    58    38    96    38   108 0.94 -
evm.utg3906.3                    -           1209 127766at33208        -            593  1.8e-254  847.1  20.7   2   4  1.6e-234  9.6e-231  768.8   8.1    57   540   115   641   110   713 0.91 -
evm.utg3906.3                    -           1209 127766at33208        -            593  1.8e-254  847.1  20.7   3   4      0.35   2.1e+03   -1.8   0.1   543   588   690   736   667   740 0.71 -
evm.utg3906.3                    -           1209 127766at33208        -            593  1.8e-254  847.1  20.7   4   4   6.9e-07    0.0043   17.0   0.8   538   593   874   930   850   930 0.80 -
evm.utg8820.15                   -            569 127766at33208        -            593  5.1e-219  730.0  15.9   1   2   1.6e-22   9.9e-19   68.6   0.1     1    58    38    96    38   104 0.94 -
evm.utg8820.15                   -            569 127766at33208        -            593  5.1e-219  730.0  15.9   2   2  1.6e-201    1e-197  659.7  11.8    57   489   115   567   111   568 0.94 -
evm.utg14703.11                  -            515 127766at33208        -            593   0.00012   22.2   0.6   1   3     0.047   2.9e+02    1.0   0.0    83   135   120   172    72   179 0.84 -
evm.utg14703.11                  -            515 127766at33208        -            593   0.00012   22.2   0.6   2   3   3.6e-07    0.0022   17.9   0.1    74   151   280   358   237   360 0.84 -
evm.utg14703.11                  -            515 127766at33208        -            593   0.00012   22.2   0.6   3   3      0.21   1.3e+03   -1.1   0.0    76   124   366   415   364   471 0.67 -
evm.utg3622.2                    -            559 127766at33208        -            593    0.0023   17.9   0.7   1   3   0.00065         4    7.2   2.6   537   589    34    87    19    91 0.76 -
evm.utg3622.2                    -            559 127766at33208        -            593    0.0023   17.9   0.7   2   3       6.2   3.8e+04   -6.0   2.7   564   589   125   150   112   153 0.74 -
evm.utg3622.2                    -            559 127766at33208        -            593    0.0023   17.9   0.7   3   3   3.7e-07    0.0023   17.9   0.7   539   593   225   280   200   280 0.81 -
utg104.equina_smart_635819.mrna1 -            527 127766at33208        -            593    0.0068   16.3   0.1   1   2       0.6   3.7e+03   -2.6   0.0    87   142   130   185   119   194 0.81 -
utg104.equina_smart_635819.mrna1 -            527 127766at33208        -            593    0.0068   16.3   0.1   2   2   3.4e-06     0.021   14.7   0.3    76   152   288   365   280   381 0.86 -
evm.utg8820.19.1.5c22f4cb        -            332 127766at33208        -            593     0.051   13.4   0.6   1   1   1.1e-05     0.065   13.1   0.6   562   593    16    47     4    47 0.90 -
evm.utg8820.19                   -            360 127766at33208        -            593     0.057   13.3   0.6   1   1   1.2e-05     0.072   12.9   0.6   562   593    16    47     4    47 0.90 -
evm.utg3470.16                   -            653 127766at33208        -            593      0.07   13.0   1.6   1   1   2.1e-05      0.13   12.1   1.6   431   572   303   445   271   459 0.81 -
evm.utg3470.16.1.5c22ef6a        -            747 127766at33208        -            593     0.088   12.7   1.6   1   1   2.7e-05      0.16   11.8   1.6   431   572   397   539   365   553 0.81 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/127766at33208.hmm
# Target file:     /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa
# Option settings: hmmsearch --domtblout /uoa/scratch/users/r02hw22/project_dark_genes/equina_busco_proteins/run_metazoa_odb10/hmmer_output/initial_run_results/127766at33208.out --cpu 1 /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/127766at33208.hmm /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa 
# Current dir:     /uoa/scratch/users/r02hw22/project_dark_genes
# Date:            Sat Apr 25 14:40:39 2026
# [ok]
