#                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
evm.utg761.25                     -            298 502584at33208        -            266   2.1e-46  159.9   2.0   1   1   3.2e-50   2.5e-46  159.6   2.0     4   266     9   296     6   296 0.84 -
evm.utg95.35                      -            239 502584at33208        -            266    0.0017   19.2   3.3   1   1   1.3e-06      0.01   16.7   3.3    52   228     2   201     1   237 0.63 -
evm.utg600.36                     -            127 502584at33208        -            266     0.018   15.9   0.4   1   1   2.7e-06     0.021   15.6   0.4   124   226     9   110     3   120 0.86 -
evm.utg116.80                     -            380 502584at33208        -            266     0.056   14.2   0.8   1   1   1.2e-05     0.098   13.4   0.5    27    73    68   113    44   132 0.79 -
evm.utg13994.14                   -            217 502584at33208        -            266       0.4   11.4   0.1   1   2   0.00012      0.95   10.2   0.1   120   199     2    80     1    88 0.86 -
evm.utg13994.14                   -            217 502584at33208        -            266       0.4   11.4   0.1   2   2      0.76     6e+03   -2.3   0.0   208   227   175   193   161   205 0.55 -
utg401.equina_smart_1621374.mrna2 -             38 502584at33208        -            266       1.1   10.0   2.4   1   1   0.00014       1.1   10.0   2.4    38    67     3    32     1    36 0.91 -
evm.utg5652.62                    -            204 502584at33208        -            266       1.8    9.3   2.6   1   2      0.18   1.5e+03   -0.2   0.1    30    60    35    66    27    75 0.57 -
evm.utg5652.62                    -            204 502584at33208        -            266       1.8    9.3   2.6   2   2   0.00022       1.8    9.3   0.6     8    56    73   120    66   125 0.85 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/502584at33208.hmm
# Target file:     /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa
# Option settings: hmmsearch --domtblout /uoa/scratch/users/r02hw22/project_dark_genes/equina_busco_proteins/run_metazoa_odb10/hmmer_output/initial_run_results/502584at33208.out --cpu 1 /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/502584at33208.hmm /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa 
# Current dir:     /uoa/scratch/users/r02hw22/project_dark_genes
# Date:            Sat Apr 25 14:42:17 2026
# [ok]
