#                                                                                --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name            accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#    ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
evm.utg2967.32           -            240 502691at33208        -            206    6e-108  361.0   0.0   1   1    1e-111  7.1e-108  360.7   0.0     1   206     8   239     8   239 0.94 -
evm.utg1517.4            -            240 502691at33208        -            206  2.2e-107  359.2   0.0   1   1  3.7e-111  2.6e-107  358.9   0.0     1   206     8   239     8   239 0.94 -
evm.utg2483.2            -            337 502691at33208        -            206   4.3e-11   44.6   0.4   1   1   7.4e-14   5.1e-10   41.1   0.4     1   181    79   294    79   303 0.71 -
evm.utg7217.2            -            238 502691at33208        -            206   1.2e-10   43.1   0.2   1   1   1.4e-13   9.9e-10   40.2   0.2    21   181    13   195    10   204 0.75 -
evm.utg2483.2.1.5c22edbb -            299 502691at33208        -            206   9.9e-09   36.9   0.6   1   2   9.6e-10   6.7e-06   27.7   0.5     1    73    79   164    79   174 0.80 -
evm.utg2483.2.1.5c22edbb -            299 502691at33208        -            206   9.9e-09   36.9   0.6   2   2    0.0029        20    6.5   0.0   114   181   185   256   165   264 0.83 -
evm.utg4177.66           -            671 502691at33208        -            206      0.32   12.4   0.0   1   1   9.5e-05      0.66   11.4   0.0    23   102   268   347   264   360 0.78 -
evm.utg55.171            -            627 502691at33208        -            206      0.46   11.9   0.0   1   1   0.00012       0.8   11.1   0.0    23    97   215   288   211   299 0.78 -
evm.utg676.14            -            530 502691at33208        -            206      0.53   11.7   0.0   1   1   0.00013      0.89   11.0   0.0    23    99   112   187   107   194 0.82 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/502691at33208.hmm
# Target file:     /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa
# Option settings: hmmsearch --domtblout /uoa/scratch/users/r02hw22/project_dark_genes/equina_busco_proteins/run_metazoa_odb10/hmmer_output/initial_run_results/502691at33208.out --cpu 1 /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/502691at33208.hmm /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa 
# Current dir:     /uoa/scratch/users/r02hw22/project_dark_genes
# Date:            Sat Apr 25 14:42:22 2026
# [ok]
