#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
evm.utg5950.30            -            639 247905at33208        -            362  1.3e-103  348.2   3.8   1   3   4.7e-44   3.7e-40  139.4   0.0     2   149     6   187     5   195 0.84 -
evm.utg5950.30            -            639 247905at33208        -            362  1.3e-103  348.2   3.8   2   3   3.3e-36   2.6e-32  113.6   0.3   139   239   305   411   301   431 0.87 -
evm.utg5950.30            -            639 247905at33208        -            362  1.3e-103  348.2   3.8   3   3   3.8e-30     3e-26   93.6   0.4   235   362   454   618   417   618 0.76 -
evm.utg5950.30.1.5c22f284 -            577 247905at33208        -            362   2.2e-87  294.8   4.2   1   3   3.8e-44     3e-40  139.7   0.0     2   149     6   187     5   195 0.84 -
evm.utg5950.30.1.5c22f284 -            577 247905at33208        -            362   2.2e-87  294.8   4.2   2   3   2.8e-36   2.3e-32  113.8   0.3   139   239   305   411   301   430 0.87 -
evm.utg5950.30.1.5c22f284 -            577 247905at33208        -            362   2.2e-87  294.8   4.2   3   3   9.4e-14   7.5e-10   39.7   0.4   235   312   454   557   420   565 0.75 -
evm.utg2487.51            -            183 247905at33208        -            362   6.9e-08   33.2   0.0   1   1   9.8e-12   7.8e-08   33.1   0.0    28   147    46   180     8   182 0.78 -
evm.utg1684.10            -            173 247905at33208        -            362   9.8e-06   26.1   0.0   1   1   1.5e-09   1.2e-05   25.9   0.0   279   353    83   156    60   164 0.87 -
evm.utg101.156            -            189 247905at33208        -            362    0.0018   18.7   0.0   1   1   3.2e-07    0.0026   18.2   0.0   290   349    98   159    92   165 0.79 -
evm.utg1663.50            -            112 247905at33208        -            362     0.039   14.3   0.2   1   1   6.2e-06     0.049   14.0   0.2   291   352    23    89    17    98 0.83 -
evm.utg1127.19            -            566 247905at33208        -            362      0.15   12.4   0.4   1   1   3.2e-05      0.26   11.6   0.4    73   128   315   374   305   388 0.73 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/247905at33208.hmm
# Target file:     /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa
# Option settings: hmmsearch --domtblout /uoa/scratch/users/r02hw22/project_dark_genes/equina_busco_proteins/run_metazoa_odb10/hmmer_output/initial_run_results/247905at33208.out --cpu 1 /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/247905at33208.hmm /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa 
# Current dir:     /uoa/scratch/users/r02hw22/project_dark_genes
# Date:            Sat Apr 25 14:40:48 2026
# [ok]
