#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
evm.utg412866.1         -            241 613580at33208        -            327   3.6e-70  238.6  19.8   1   1   3.1e-73   2.9e-69  235.6  19.8   129   326     5   235     3   236 0.86 -
evm.utg4856.29          -            392 613580at33208        -            327   4.2e-54  185.8  29.1   1   2       0.2   1.9e+03   -0.4   3.4    99   146    94   139    65   146 0.44 -
evm.utg4856.29          -            392 613580at33208        -            327   4.2e-54  185.8  29.1   2   2   5.3e-57   4.9e-53  182.3  23.1    12   271   135   390   127   391 0.79 -
evm.utg379.1            -            257 613580at33208        -            327   1.5e-39  137.9   4.5   1   1   2.9e-43   2.7e-39  137.1   4.5   198   301   119   234   112   250 0.90 -
evm.utg379.2            -            400 613580at33208        -            327   6.5e-19   70.1  41.1   1   3      0.14   1.3e+03    0.1   3.2    95   146    90   139    65   146 0.46 -
evm.utg379.2            -            400 613580at33208        -            327   6.5e-19   70.1  41.1   2   3   0.00012       1.1   10.2  15.4    12    86   135   209   127   265 0.62 -
evm.utg379.2            -            400 613580at33208        -            327   6.5e-19   70.1  41.1   3   3   2.2e-20     2e-16   61.9  20.4    54   194   235   376   215   385 0.71 -
evm.utg379.2.2.5c22efe8 -            267 613580at33208        -            327       2.1    9.3  21.4   1   2     0.095   8.8e+02    0.6   3.6    92   146    87   139    57   145 0.47 -
evm.utg379.2.2.5c22efe8 -            267 613580at33208        -            327       2.1    9.3  21.4   2   2   1.8e-05      0.16   12.9  13.4    12    79   135   202   122   256 0.67 -
evm.utg379.2.1.5c22efe8 -            304 613580at33208        -            327       3.5    8.5  28.7   1   3      0.13   1.2e+03    0.2   3.8    93   146    88   139    62   146 0.48 -
evm.utg379.2.1.5c22efe8 -            304 613580at33208        -            327       3.5    8.5  28.7   2   3   0.00018       1.6    9.6  17.7    12   129   135   255   122   268 0.59 -
evm.utg379.2.1.5c22efe8 -            304 613580at33208        -            327       3.5    8.5  28.7   3   3      0.13   1.2e+03    0.2   7.2    53   126   234   298   215   302 0.59 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/613580at33208.hmm
# Target file:     /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa
# Option settings: hmmsearch --domtblout /uoa/scratch/users/r02hw22/project_dark_genes/equina_busco_proteins/run_metazoa_odb10/hmmer_output/initial_run_results/613580at33208.out --cpu 1 /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/613580at33208.hmm /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa 
# Current dir:     /uoa/scratch/users/r02hw22/project_dark_genes
# Date:            Sat Apr 25 14:42:58 2026
# [ok]
