#                                                                                   --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name               accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#       ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
evm.utg1931.25              -            226 631196at33208        -            149   2.3e-37  129.8  41.7   1   2   4.1e-11   2.1e-07   32.6  26.9     2    80     7   104     6   117 0.77 -
evm.utg1931.25              -            226 631196at33208        -            149   2.3e-37  129.8  41.7   2   2   5.8e-31   2.9e-27   97.1  12.9    56   148   119   214    92   215 0.72 -
evm.utg1221.21              -            569 631196at33208        -            149    0.0008   21.0   0.5   1   3       1.9   9.9e+03   -2.0   0.0    80   101   228   252   214   254 0.76 -
evm.utg1221.21              -            569 631196at33208        -            149    0.0008   21.0   0.5   2   3       3.4   1.7e+04   -2.8   0.0   121   138   312   329   309   337 0.77 -
evm.utg1221.21              -            569 631196at33208        -            149    0.0008   21.0   0.5   3   3   2.6e-06     0.013   17.1   1.6    34   114   430   511   391   522 0.81 -
evm.utg432.24               -            517 631196at33208        -            149    0.0012   20.4   1.0   1   3         2   9.9e+03   -2.0   0.0    80   101   176   200   167   202 0.75 -
evm.utg432.24               -            517 631196at33208        -            149    0.0012   20.4   1.0   2   3       2.7   1.4e+04   -2.5   0.0   121   140   260   279   257   286 0.76 -
evm.utg432.24               -            517 631196at33208        -            149    0.0012   20.4   1.0   3   3   4.2e-06     0.021   16.4   1.9    33   114   377   459   338   467 0.77 -
evm.utg3164.15              -            540 631196at33208        -            149    0.0013   20.3   0.5   1   3       1.7   8.8e+03   -1.8   0.0    80   101   199   223   183   225 0.75 -
evm.utg3164.15              -            540 631196at33208        -            149    0.0013   20.3   0.5   2   3         3   1.5e+04   -2.6   0.0   121   140   283   302   280   309 0.77 -
evm.utg3164.15              -            540 631196at33208        -            149    0.0013   20.3   0.5   3   3   3.7e-06     0.019   16.6   1.4    34   114   401   482   362   498 0.81 -
utg379.evm.utg890.48.mrna3  -            828 631196at33208        -            149    0.0065   18.0   1.8   1   3       3.9     2e+04   -3.0   0.0    80   101   198   222   194   223 0.71 -
utg379.evm.utg890.48.mrna3  -            828 631196at33208        -            149    0.0065   18.0   1.8   2   3       2.7   1.3e+04   -2.4   0.0   121   143   282   304   279   308 0.80 -
utg379.evm.utg890.48.mrna3  -            828 631196at33208        -            149    0.0065   18.0   1.8   3   3   2.1e-05       0.1   14.1   2.8    34   114   400   481   361   517 0.83 -
evm.utg4326.26.1.5c22f0dd   -            542 631196at33208        -            149     0.061   14.9   0.4   1   2    0.0073        37    5.9   0.1    63    90    24    51    17    67 0.83 -
evm.utg4326.26.1.5c22f0dd   -            542 631196at33208        -            149     0.061   14.9   0.4   2   2    0.0052        26    6.3   0.0    62    90   414   442   407   458 0.84 -
evm.utg1138.18              -            293 631196at33208        -            149     0.063   14.9   0.2   1   4   1.2e-05     0.063   14.9   0.2   106   141    54    89    39    93 0.89 -
