#                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
evm.utg577.38                     -            379 495926at33208        -            184   8.8e-40  138.5  10.8   1   4   1.2e-16   5.8e-13   51.1   0.0     2    90    23   119    22   127 0.79 -
evm.utg577.38                     -            379 495926at33208        -            184   8.8e-40  138.5  10.8   2   4      0.13   6.8e+02    2.0   1.9    33    96    89   154    85   187 0.68 -
evm.utg577.38                     -            379 495926at33208        -            184   8.8e-40  138.5  10.8   3   4      0.33   1.7e+03    0.7   0.0    91   116   248   273   215   282 0.73 -
evm.utg577.38                     -            379 495926at33208        -            184   8.8e-40  138.5  10.8   4   4     2e-28     1e-24   89.4   0.3   110   174   285   360   279   376 0.83 -
evm.utg607.15                     -            448 495926at33208        -            184   3.4e-06   29.0   4.3   1   2     0.073   3.7e+02    2.9   0.3    71   121   214   269   164   283 0.63 -
evm.utg607.15                     -            448 495926at33208        -            184   3.4e-06   29.0   4.3   2   2   3.1e-09   1.6e-05   26.9   0.3    87   157   288   358   285   364 0.91 -
evm.utg607.15.1.5c22f2ae          -            448 495926at33208        -            184   3.4e-06   29.0   4.3   1   2     0.073   3.7e+02    2.9   0.3    71   121   214   269   164   283 0.63 -
evm.utg607.15.1.5c22f2ae          -            448 495926at33208        -            184   3.4e-06   29.0   4.3   2   2   3.1e-09   1.6e-05   26.9   0.3    87   157   288   358   285   364 0.91 -
evm.utg1051.36                    -            466 495926at33208        -            184      0.08   14.8   4.5   1   1     3e-05      0.15   13.9   4.5    24   108   232   313   225   341 0.66 -
evm.utg8494.24                    -           1565 495926at33208        -            184      0.22   13.3   0.3   1   1   9.1e-05      0.46   12.3   0.3   142   181   850   889   845   892 0.91 -
evm.utg6220.24                    -            197 495926at33208        -            184      0.39   12.5   1.7   1   1   0.00011      0.54   12.1   1.7    37   126    55   145    40   150 0.77 -
evm.utg600.2.2.5c22f295           -            590 495926at33208        -            184      0.59   12.0   0.7   1   2    0.0017       8.3    8.2   0.6    62   125   213   276   199   280 0.86 -
evm.utg600.2.2.5c22f295           -            590 495926at33208        -            184      0.59   12.0   0.7   2   2      0.29   1.5e+03    0.9   0.0    67   120   431   483   423   488 0.84 -
utg817.equina_smart_1281631.mrna1 -            193 495926at33208        -            184      0.99   11.2   5.2   1   1   0.00041         2   10.2   5.2    54    98    35    79    27    95 0.84 -
evm.utg600.2                      -            694 495926at33208        -            184       1.6   10.6   2.5   1   3    0.0021        10    7.9   0.6    62   125   213   276   199   280 0.86 -
evm.utg600.2                      -            694 495926at33208        -            184       1.6   10.6   2.5   2   3      0.36   1.8e+03    0.6   0.0    67   120   431   483   423   488 0.84 -
evm.utg600.2                      -            694 495926at33208        -            184       1.6   10.6   2.5   3   3       2.5   1.3e+04   -2.2   0.0   100   128   610   638   590   641 0.75 -
evm.utg5885.101                   -             84 495926at33208        -            184       5.8    8.7   7.7   1   1    0.0013       6.7    8.5   7.7    38   104    14    72     9    80 0.52 -
evm.utg7950.30                    -            396 495926at33208        -            184       8.7    8.2   7.9   1   2   0.00055       2.8    9.8   2.0    37   126   188   278   173   283 0.76 -
evm.utg7950.30                    -            396 495926at33208        -            184       8.7    8.2   7.9   2   2      0.24   1.2e+03    1.1   0.4    46    90   307   351   299   372 0.67 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/495926at33208.hmm
# Target file:     /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa
# Option settings: hmmsearch --domtblout /uoa/scratch/users/r02hw22/project_dark_genes/equina_busco_proteins/run_metazoa_odb10/hmmer_output/initial_run_results/495926at33208.out --cpu 1 /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/495926at33208.hmm /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa 
# Current dir:     /uoa/scratch/users/r02hw22/project_dark_genes
# Date:            Sat Apr 25 14:42:23 2026
# [ok]
