#                                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
evm.utg31256.7.2.5c22eed2            -            311 455941at33208        -            238   3.4e-82  277.1  20.0   1   3      0.01        19    6.2   0.0     1    35     1    38     1    43 0.77 -
evm.utg31256.7.2.5c22eed2            -            311 455941at33208        -            238   3.4e-82  277.1  20.0   2   3   1.7e-48   3.2e-45  156.1   3.1    33   151    52   179    45   181 0.91 -
evm.utg31256.7.2.5c22eed2            -            311 455941at33208        -            238   3.4e-82  277.1  20.0   3   3   1.9e-37   3.7e-34  119.8   8.4   151   238   219   309   207   309 0.87 -
evm.utg2111.3                        -            318 455941at33208        -            238   3.3e-81  273.9  20.6   1   3     0.068   1.3e+02    3.5   0.0     1    19     1    19     1    30 0.86 -
evm.utg2111.3                        -            318 455941at33208        -            238   3.3e-81  273.9  20.6   2   3   1.8e-48   3.5e-45  155.9   3.1    33   151    59   186    52   188 0.91 -
evm.utg2111.3                        -            318 455941at33208        -            238   3.3e-81  273.9  20.6   3   3     2e-37   3.9e-34  119.8   8.4   151   238   226   316   214   316 0.87 -
evm.utg31256.7.1.5c22eed2            -            318 455941at33208        -            238   6.6e-81  272.9  21.5   1   3     0.068   1.3e+02    3.5   0.0     1    19     1    19     1    30 0.86 -
evm.utg31256.7.1.5c22eed2            -            318 455941at33208        -            238   6.6e-81  272.9  21.5   2   3   3.5e-48   6.7e-45  155.0   4.0    33   151    59   186    53   188 0.91 -
evm.utg31256.7.1.5c22eed2            -            318 455941at33208        -            238   6.6e-81  272.9  21.5   3   3     2e-37   3.9e-34  119.8   8.4   151   238   226   316   214   316 0.87 -
evm.utg31256.7.3.5c22eed2            -            333 455941at33208        -            238     7e-80  269.5  21.2   1   3         1   1.9e+03   -0.3   0.0     3    35    27    60    25    64 0.78 -
evm.utg31256.7.3.5c22eed2            -            333 455941at33208        -            238     7e-80  269.5  21.2   2   3     2e-48   3.8e-45  155.8   3.1    33   151    74   201    67   203 0.91 -
evm.utg31256.7.3.5c22eed2            -            333 455941at33208        -            238     7e-80  269.5  21.2   3   3   2.2e-37   4.3e-34  119.7   8.4   151   238   241   331   229   331 0.87 -
evm.utg31256.7                       -            352 455941at33208        -            238   9.1e-80  269.2  21.2   1   3       1.1   2.1e+03   -0.5   0.0     3    35    46    79    44    83 0.78 -
evm.utg31256.7                       -            352 455941at33208        -            238   9.1e-80  269.2  21.2   2   3   2.2e-48   4.3e-45  155.7   3.1    33   151    93   220    86   222 0.91 -
evm.utg31256.7                       -            352 455941at33208        -            238   9.1e-80  269.2  21.2   3   3   2.5e-37   4.7e-34  119.5   8.4   151   238   260   350   248   350 0.87 -
evm.utg31256.7.2.5c22eed2.3.5c27935f -            222 455941at33208        -            238   3.7e-52  178.8  17.7   1   2   3.3e-20   6.3e-17   63.5   1.8   101   151    40    90    12    92 0.79 -
evm.utg31256.7.2.5c22eed2.3.5c27935f -            222 455941at33208        -            238   3.7e-52  178.8  17.7   2   2   9.6e-38   1.8e-34  120.8   8.4   151   238   130   220   118   220 0.87 -
evm.utg31256.7.2.5c22eed2.2.5c27935f -            220 455941at33208        -            238   3.3e-47  162.6   4.2   1   2     0.042        81    4.2   0.0     1    19     1    19     1    30 0.86 -
evm.utg31256.7.2.5c22eed2.2.5c27935f -            220 455941at33208        -            238   3.3e-47  162.6   4.2   2   2     7e-49   1.3e-45  157.3   3.1    33   151    59   186    52   188 0.91 -
evm.utg31256.7.1.5c22eed2.1.5c27935f -            235 455941at33208        -            238   7.9e-46  158.1   4.9   1   2      0.62   1.2e+03    0.3   0.0     3    35    27    60    25    64 0.79 -
evm.utg31256.7.1.5c22eed2.1.5c27935f -            235 455941at33208        -            238   7.9e-46  158.1   4.9   2   2   8.4e-49   1.6e-45  157.0   3.1    33   151    74   201    67   203 0.91 -
evm.utg535.14                        -            271 455941at33208        -            238   9.3e-20   72.7   3.7   1   2      0.14   2.6e+02    2.5   0.9    47   104    56   115    21   132 0.58 -
evm.utg535.14                        -            271 455941at33208        -            238   9.3e-20   72.7   3.7   2   2   4.8e-23   9.3e-20   72.7   3.7   137   235   165   263   163   270 0.82 -
evm.utg7289.44                       -            298 455941at33208        -            238   5.7e-17   63.6   6.4   1   2       3.3   6.3e+03   -2.0   9.9    43   161    43   177     7   186 0.60 -
evm.utg7289.44                       -            298 455941at33208        -            238   5.7e-17   63.6   6.4   2   2     3e-20   5.7e-17   63.6   6.4   144   235   197   291   187   294 0.79 -
evm.utg910.154.1.5c22f4fb            -            232 455941at33208        -            238   1.5e-16   62.2  13.3   1   1   1.4e-19   2.7e-16   61.4  13.3    46   230    23   217    13   226 0.72 -
evm.utg910.154                       -            282 455941at33208        -            238   2.4e-16   61.5  13.7   1   1   2.3e-19   4.3e-16   60.7  13.7    46   230    73   267    33   276 0.73 -
evm.utg535.14.1.5c22f1e2             -            254 455941at33208        -            238   7.7e-15   56.6   1.1   1   2      0.12   2.3e+02    2.7   0.9    47   104    56   115    21   132 0.58 -
