#                                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
evm.utg1052.25.1.5c22e826            -            711 367551at33208        -            388  1.7e-184  615.1   5.4   1   1  6.1e-187  2.5e-184  614.5   5.4     1   381   176   580   176   587 0.94 -
evm.utg1052.25                       -            750 367551at33208        -            388  1.9e-184  614.9   5.4   1   1    7e-187  2.9e-184  614.3   5.4     1   381   176   580   176   587 0.94 -
evm.utg34.16                         -            973 367551at33208        -            388  2.8e-184  614.3   5.0   1   1  6.7e-187  2.8e-184  614.3   5.0     1   381   169   573   169   580 0.94 -
evm.utg622.103                       -            445 367551at33208        -            388   8.3e-93  313.2   0.8   1   1   2.6e-95   1.1e-92  312.8   0.8    12   336    35   368    28   417 0.88 -
evm.utg622.103.1.5c22f2ee            -            410 367551at33208        -            388   8.9e-93  313.1   0.6   1   1   2.8e-95   1.2e-92  312.7   0.6    12   336    35   368    28   394 0.91 -
evm.utg577.42                        -            449 367551at33208        -            388   2.7e-86  291.8   2.3   1   1     8e-89   3.3e-86  291.5   2.3    10   344    39   382    31   419 0.89 -
evm.utg715.74.2.5c22f38d             -            641 367551at33208        -            388   2.6e-77  262.2   0.6   1   1   1.1e-79   4.5e-77  261.4   0.6     7   330    97   432    86   439 0.91 -
evm.utg715.74.1.5c22f38d             -            751 367551at33208        -            388     4e-77  261.6   0.6   1   1   1.6e-79   6.6e-77  260.9   0.6     7   330    97   432    86   439 0.91 -
evm.utg715.74                        -            819 367551at33208        -            388   4.9e-77  261.3   0.6   1   1     2e-79   8.1e-77  260.6   0.6     7   330    97   432    86   439 0.91 -
evm.utg1609.78                       -            745 367551at33208        -            388   1.4e-76  259.7   0.0   1   1   4.9e-79     2e-76  259.3   0.0    11   348   258   611   248   622 0.90 -
evm.utg4576.32                       -            705 367551at33208        -            388   1.8e-76  259.4   0.0   1   1     6e-79   2.5e-76  259.0   0.0    11   348   218   571   208   582 0.90 -
evm.utg2817.24                       -            755 367551at33208        -            388   4.5e-75  254.8   0.0   1   1   1.5e-77   6.3e-75  254.4   0.0    11   337   333   681   324   696 0.87 -
