#                                                                                    --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
evm.utg10282.28              -            699 255117at33208        -            719  4.4e-216  720.7  10.9   1   3  2.3e-148  4.4e-145  486.0   1.7     1   350     8   393     8   402 0.90 -
evm.utg10282.28              -            699 255117at33208        -            719  4.4e-216  720.7  10.9   2   3   7.1e-14   1.4e-10   41.4   0.0   347   393   444   496   424   500 0.82 -
evm.utg10282.28              -            699 255117at33208        -            719  4.4e-216  720.7  10.9   3   3   3.3e-61   6.4e-58  197.8   0.9   391   541   513   675   503   687 0.92 -
evm.utg2073.59               -            503 255117at33208        -            719  3.2e-194  648.4   5.3   1   3   1.9e-06    0.0036   16.9   0.1   329   350    16    37     9    46 0.89 -
evm.utg2073.59               -            503 255117at33208        -            719  3.2e-194  648.4   5.3   2   3   4.4e-14   8.5e-11   42.1   0.0   346   393    87   140    67   144 0.82 -
evm.utg2073.59               -            503 255117at33208        -            719  3.2e-194  648.4   5.3   3   3  4.9e-180  9.3e-177  590.7   0.5   390   719   156   502   147   502 0.96 -
evm.utg16815.2               -            495 255117at33208        -            719    9e-159  531.2   2.7   1   1  5.5e-162    1e-158  531.0   2.7     1   350     8   411     8   460 0.90 -
evm.utg13180.4               -           1700 255117at33208        -            719   3.8e-88  297.8   0.1   1   2   4.9e-06    0.0095   15.5   0.0    55    97   745   787   721   810 0.84 -
evm.utg13180.4               -           1700 255117at33208        -            719   3.8e-88  297.8   0.1   2   2   4.1e-86   7.9e-83  280.2   0.0   242   716   885  1404   870  1407 0.84 -
evm.utg6610.9                -           1433 255117at33208        -            719   2.7e-87  294.9   0.1   1   2   4.3e-06    0.0083   15.6   0.0    55    97   740   782   717   806 0.86 -
evm.utg6610.9                -           1433 255117at33208        -            719   2.7e-87  294.9   0.1   2   2   3.3e-85   6.4e-82  277.2   0.0   242   716   880  1399   867  1402 0.84 -
evm.utg1278.32.37.4.5c278fa3 -            792 255117at33208        -            719   3.5e-87  294.6   2.8   1   2   0.00094       1.8    7.9   0.0    40    99    90   148    76   151 0.76 -
evm.utg1278.32.37.4.5c278fa3 -            792 255117at33208        -            719   3.5e-87  294.6   2.8   2   2   2.3e-87   4.3e-84  284.3   2.5   239   699   253   772   232   787 0.79 -
evm.utg1278.32.37.2.5c278fa2 -           1043 255117at33208        -            719   3.7e-87  294.5   3.1   1   2    0.0086        16    4.7   0.0    46    94   351   398   333   406 0.75 -
evm.utg1278.32.37.2.5c278fa2 -           1043 255117at33208        -            719   3.7e-87  294.5   3.1   2   2   4.4e-88   8.5e-85  286.7   3.8   237   699   506  1023   454  1040 0.80 -
evm.utg1278.32.37.1.5c278fa2 -           1047 255117at33208        -            719     1e-86  293.0   2.7   1   2    0.0013       2.5    7.4   0.0    40    99   345   403   331   406 0.76 -
evm.utg1278.32.37.1.5c278fa2 -           1047 255117at33208        -            719     1e-86  293.0   2.7   2   2   4.6e-87   8.8e-84  283.3   2.4   239   699   508  1027   487  1042 0.79 -
evm.utg1278.32.37.3.5c278fa3 -           1047 255117at33208        -            719     1e-86  293.0   2.7   1   2    0.0013       2.5    7.4   0.0    40    99   345   403   331   406 0.76 -
evm.utg1278.32.37.3.5c278fa3 -           1047 255117at33208        -            719     1e-86  293.0   2.7   2   2   4.6e-87   8.8e-84  283.3   2.4   239   699   508  1027   487  1042 0.79 -
evm.utg1278.32.37            -           1044 255117at33208        -            719   3.2e-86  291.4   2.4   1   2    0.0086        17    4.7   0.0    46    94   351   398   333   406 0.75 -
evm.utg1278.32.37            -           1044 255117at33208        -            719   3.2e-86  291.4   2.4   2   2   3.8e-87   7.4e-84  283.6   3.1   237   699   506  1024   454  1039 0.79 -
evm.utg16815.1               -            180 255117at33208        -            719     7e-83  280.4   0.8   1   1   6.7e-86   1.3e-82  279.5   0.8   561   719    34   179    20   179 0.98 -
evm.utg3839.91               -           2014 255117at33208        -            719   4.3e-50  171.9   0.1   1   2   4.7e-10   8.9e-07   28.8   0.0   291   378  1519  1607  1482  1664 0.82 -
evm.utg3839.91               -           2014 255117at33208        -            719   4.3e-50  171.9   0.1   2   2     6e-44   1.2e-40  140.8   0.0   463   701  1751  1995  1717  2010 0.85 -
evm.utg3839.91.1.5c22f01a    -           1998 255117at33208        -            719   8.4e-50  171.0   0.0   1   2   4.6e-10   8.8e-07   28.8   0.0   291   378  1519  1607  1482  1665 0.82 -
evm.utg3839.91.1.5c22f01a    -           1998 255117at33208        -            719   8.4e-50  171.0   0.0   2   2   1.2e-43   2.3e-40  139.8   0.0   463   698  1751  1992  1717  1995 0.87 -
evm.utg2156.32.33            -            802 255117at33208        -            719   1.1e-44  154.1   0.7   1   2     0.044        84    2.4   0.1   312   379   124   193   103   209 0.81 -
evm.utg2156.32.33            -            802 255117at33208        -            719   1.1e-44  154.1   0.7   2   2     1e-46   1.9e-43  150.0   0.1   471   710   545   793   540   799 0.89 -
evm.utg5033.11               -            802 255117at33208        -            719   6.3e-44  151.6   0.4   1   2     0.069   1.3e+02    1.8   0.0   312   379   124   193   103   202 0.80 -
evm.utg5033.11               -            802 255117at33208        -            719   6.3e-44  151.6   0.4   2   2   4.5e-46   8.6e-43  147.8   0.1   471   710   545   793   540   799 0.87 -
evm.utg15556.4               -            669 255117at33208        -            719   2.5e-19   70.2   0.1   1   2   1.7e-07   0.00032   20.3   0.0   472   526   323   381   318   391 0.87 -
evm.utg15556.4               -            669 255117at33208        -            719   2.5e-19   70.2   0.1   2   2   9.7e-16   1.9e-12   47.5   0.0   554   670   459   577   437   590 0.79 -
evm.utg798.70.2.5c22f45d     -           3013 255117at33208        -            719   1.4e-17   64.5   0.1   1   2   9.7e-07    0.0019   17.8   0.0   472   526  2667  2725  2662  2732 0.87 -
evm.utg798.70.2.5c22f45d     -           3013 255117at33208        -            719   1.4e-17   64.5   0.1   2   2   9.8e-15   1.9e-11   44.2   0.0   555   669  2804  2920  2776  2934 0.77 -
evm.utg798.70                -           3112 255117at33208        -            719   1.5e-17   64.4   0.1   1   2     1e-06    0.0019   17.8   0.0   472   526  2766  2824  2761  2831 0.87 -
evm.utg798.70                -           3112 255117at33208        -            719   1.5e-17   64.4   0.1   2   2     1e-14   1.9e-11   44.2   0.0   555   669  2903  3019  2875  3033 0.77 -
evm.utg798.70.1.5c22f45c     -           3112 255117at33208        -            719   1.5e-17   64.4   0.1   1   2     1e-06    0.0019   17.8   0.0   472   526  2766  2824  2761  2831 0.87 -
evm.utg798.70.1.5c22f45c     -           3112 255117at33208        -            719   1.5e-17   64.4   0.1   2   2     1e-14   1.9e-11   44.2   0.0   555   669  2903  3019  2875  3033 0.77 -
evm.utg2156.32.33.1.5c2791f4 -            657 255117at33208        -            719     7e-17   62.2   0.4   1   2     0.034        64    2.8   0.1   312   379   124   193   103   209 0.81 -
evm.utg2156.32.33.1.5c2791f4 -            657 255117at33208        -            719     7e-17   62.2   0.4   2   2   9.3e-19   1.8e-15   57.5   0.0   471   576   545   656   540   656 0.88 -
evm.utg1272.64               -           2468 255117at33208        -            719   8.9e-14   51.9   0.8   1   3     0.064   1.2e+02    1.9   0.4   294   384  1668  1754  1660  1764 0.87 -
evm.utg1272.64               -           2468 255117at33208        -            719   8.9e-14   51.9   0.8   2   3   4.4e-06    0.0084   15.6   0.0   431   523  2061  2162  2049  2182 0.79 -
evm.utg1272.64               -           2468 255117at33208        -            719   8.9e-14   51.9   0.8   3   3   1.2e-10   2.4e-07   30.7   0.0   555   653  2240  2341  2216  2375 0.84 -
evm.utg14366.21              -            971 255117at33208        -            719   2.1e-11   44.0   0.0   1   2   2.7e-05     0.051   13.0   0.0   468   533   647   718   616   737 0.80 -
evm.utg14366.21              -            971 255117at33208        -            719   2.1e-11   44.0   0.0   2   2     5e-10   9.5e-07   28.7   0.0   556   694   782   923   766   951 0.82 -
evm.utg3522.85               -           2692 255117at33208        -            719   2.6e-11   43.8   0.7   1   2   2.9e-05     0.056   12.9   0.6   420   533  2325  2439  2260  2458 0.70 -
evm.utg3522.85               -           2692 255117at33208        -            719   2.6e-11   43.8   0.7   2   2   5.7e-10   1.1e-06   28.5   0.0   556   694  2503  2644  2487  2672 0.84 -
evm.utg1363.43               -           4180 255117at33208        -            719     5e-11   42.8   0.1   1   2   1.8e-06    0.0035   16.9   0.0   468   526  3802  3864  3772  3876 0.81 -
evm.utg1363.43               -           4180 255117at33208        -            719     5e-11   42.8   0.1   2   2   2.6e-08     5e-05   23.0   0.0   557   618  3957  4023  3942  4066 0.79 -
evm.utg162.19.3.5c22eb71     -           2778 255117at33208        -            719   1.3e-08   34.9   0.0   1   2       0.1   1.9e+02    1.2   0.0   450   527  1962  2049  1908  2052 0.78 -
evm.utg162.19.3.5c22eb71     -           2778 255117at33208        -            719   1.3e-08   34.9   0.0   2   2     1e-10     2e-07   30.9   0.0   554   656  2152  2256  2146  2271 0.70 -
evm.utg162.19                -           3621 255117at33208        -            719   2.2e-08   34.1   0.0   1   2      0.14   2.7e+02    0.7   0.0   450   527  1962  2049  1909  2052 0.78 -
evm.utg162.19                -           3621 255117at33208        -            719   2.2e-08   34.1   0.0   2   2   1.4e-10   2.7e-07   30.5   0.0   554   656  2152  2256  2146  2271 0.70 -
evm.utg162.19.1.5c22eb71     -           3782 255117at33208        -            719   2.4e-08   33.9   0.0   1   2      0.15   2.8e+02    0.7   0.0   450   527  2236  2323  2183  2326 0.78 -
evm.utg162.19.1.5c22eb71     -           3782 255117at33208        -            719   2.4e-08   33.9   0.0   2   2   1.5e-10   2.8e-07   30.4   0.0   554   656  2426  2530  2420  2545 0.70 -
evm.utg162.19.2.5c22eb71     -           3893 255117at33208        -            719   2.6e-08   33.8   0.0   1   2      0.15   2.9e+02    0.6   0.0   450   527  2234  2321  2181  2324 0.78 -
evm.utg162.19.2.5c22eb71     -           3893 255117at33208        -            719   2.6e-08   33.8   0.0   2   2   1.5e-10   2.9e-07   30.4   0.0   554   656  2424  2528  2418  2543 0.70 -
evm.utg5080.6                -            295 255117at33208        -            719      0.45    9.9   0.0   1   1   0.00034      0.65    9.4   0.0   477   521    64   109    52   122 0.88 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/255117at33208.hmm
# Target file:     /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa
# Option settings: hmmsearch --domtblout /uoa/scratch/users/r02hw22/project_dark_genes/equina_busco_proteins/run_metazoa_odb10/hmmer_output/initial_run_results/255117at33208.out --cpu 1 /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/255117at33208.hmm /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa 
# Current dir:     /uoa/scratch/users/r02hw22/project_dark_genes
# Date:            Sat Apr 25 14:41:16 2026
# [ok]
