#                                                                                    --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
evm.utg1565.5                -            416 469367at33208        -            276  5.9e-103  345.2  26.8   1   3   5.6e-43   2.6e-39  136.4   0.0     1    98    27   140    27   144 0.92 -
evm.utg1565.5                -            416 469367at33208        -            276  5.9e-103  345.2  26.8   2   3     0.021        96    3.4   2.4    95   116   159   181   153   190 0.77 -
evm.utg1565.5                -            416 469367at33208        -            276  5.9e-103  345.2  26.8   3   3   6.2e-66   2.9e-62  211.7  14.2    97   275   197   393   189   394 0.89 -
evm.utg1565.5.1.5c22eb3b     -            374 469367at33208        -            276   1.4e-91  307.9  24.5   1   3   4.6e-43   2.1e-39  136.7   0.0     1    98    27   140    27   144 0.92 -
evm.utg1565.5.1.5c22eb3b     -            374 469367at33208        -            276   1.4e-91  307.9  24.5   2   3     0.017        78    3.7   2.4    94   116   158   181   153   197 0.78 -
evm.utg1565.5.1.5c22eb3b     -            374 469367at33208        -            276   1.4e-91  307.9  24.5   3   3   2.1e-54   9.7e-51  173.9  11.8    97   242   197   355   191   362 0.89 -
evm.utg28737.10              -            112 469367at33208        -            276    0.0094   16.5   6.9   1   1   2.2e-06      0.01   16.4   6.9   172   260     9    98     5   111 0.88 -
evm.utg38960.2               -            112 469367at33208        -            276     0.099   13.2   7.4   1   1   2.3e-05       0.1   13.1   7.4   183   261    20    99     9   111 0.85 -
evm.utg1507.27               -            323 469367at33208        -            276      0.36   11.3   7.1   1   1   0.00012      0.57   10.6   7.1   171   262    24   114     5   127 0.75 -
evm.utg28737.27              -            161 469367at33208        -            276      0.44   11.0  16.7   1   2   0.00012      0.58   10.6   7.6   172   260     9    98     4   111 0.83 -
evm.utg28737.27              -            161 469367at33208        -            276      0.44   11.0  16.7   2   2    0.0041        19    5.7   2.5   214   257   111   154    98   156 0.90 -
utg1056.evm.utg1507.27.mrna2 -            340 469367at33208        -            276      0.64   10.5   6.4   1   1   0.00023       1.1    9.8   6.4   171   262    24   114     6   127 0.77 -
evm.utg695.10                -            250 469367at33208        -            276       1.1    9.7   6.3   1   1   0.00037       1.7    9.1   6.3   155   237     7    90     2   100 0.86 -
evm.utg3722.27               -            536 469367at33208        -            276       1.5    9.3  14.8   1   2   0.00028       1.3    9.5   3.4   140   229   115   200    95   213 0.91 -
evm.utg3722.27               -            536 469367at33208        -            276       1.5    9.3  14.8   2   2    0.0077        36    4.8   3.7   119   242   259   379   245   390 0.88 -
evm.utg1698.14               -            153 469367at33208        -            276       3.2    8.2  17.6   1   4    0.0055        26    5.2   0.9   141   174     9    42     2    47 0.76 -
evm.utg1698.14               -            153 469367at33208        -            276       3.2    8.2  17.6   2   4    0.0085        40    4.6   1.7   143   175    33    65    31    76 0.57 -
evm.utg1698.14               -            153 469367at33208        -            276       3.2    8.2  17.6   3   4    0.0081        38    4.7   2.8   141   174    64    97    52   110 0.58 -
evm.utg1698.14               -            153 469367at33208        -            276       3.2    8.2  17.6   4   4    0.0038        17    5.8   1.6   141   172   108   139    94   152 0.50 -
evm.utg2246.104              -            149 469367at33208        -            276       3.6    8.1  18.8   1   3    0.0027        12    6.3   1.7   139   173    15    49     2    55 0.61 -
evm.utg2246.104              -            149 469367at33208        -            276       3.6    8.1  18.8   2   3    0.0091        42    4.5   3.5   139   173    59    93    39    97 0.56 -
evm.utg2246.104              -            149 469367at33208        -            276       3.6    8.1  18.8   3   3    0.0033        15    6.0   2.3   141   174   105   138    91   143 0.73 -
evm.utg162.75                -            105 469367at33208        -            276       8.3    6.9   9.4   1   2    0.0062        29    5.1   2.9   141   174    29    62     8    64 0.78 -
evm.utg162.75                -            105 469367at33208        -            276       8.3    6.9   9.4   2   2    0.0031        14    6.1   2.6   142   175    52    85    45    99 0.52 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/469367at33208.hmm
# Target file:     /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa
# Option settings: hmmsearch --domtblout /uoa/scratch/users/r02hw22/project_dark_genes/equina_busco_proteins/run_metazoa_odb10/hmmer_output/initial_run_results/469367at33208.out --cpu 1 /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/469367at33208.hmm /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa 
# Current dir:     /uoa/scratch/users/r02hw22/project_dark_genes
# Date:            Sat Apr 25 14:42:24 2026
# [ok]
