#                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
evm.utg116.68                         -            133 585726at33208        -            156   2.3e-30  107.0   0.1   1   1   9.9e-34   2.9e-30  106.6   0.1     1    90     1   102     1   111 0.90 -
evm.utg2798.64                        -            296 585726at33208        -            156    0.0013   20.0   0.0   1   1   7.8e-07    0.0023   19.2   0.0     9    62   131   184   126   227 0.72 -
evm.utg24533.7                        -            603 585726at33208        -            156    0.0064   17.8   0.0   1   1   4.2e-06     0.012   16.9   0.0    10    62   135   187   129   225 0.70 -
evm.utg116.354                        -            455 585726at33208        -            156     0.047   15.0   0.0   1   1   3.4e-05     0.099   13.9   0.0    35    62   145   172   118   179 0.78 -
evm.utg3403.21                        -            307 585726at33208        -            156     0.057   14.7   0.3   1   2   4.7e-05      0.14   13.5   0.3    39    63    18    42    12    77 0.82 -
evm.utg3403.21                        -            307 585726at33208        -            156     0.057   14.7   0.3   2   2       3.7   1.1e+04   -2.4   0.0   113   151    48    85    42    88 0.68 -
evm.utg7289.79.1.5c22f3a0             -            260 585726at33208        -            156     0.061   14.6   0.1   1   1   3.9e-05      0.11   13.7   0.1    27    67   134   175   123   196 0.89 -
evm.utg3474.12                        -            381 585726at33208        -            156     0.074   14.3   0.2   1   1   5.6e-05      0.17   13.2   0.1    39    63    92   116    85   153 0.83 -
evm.utg15156.26.1.5c22eb05.1.5c27903e -            152 585726at33208        -            156     0.092   14.0   0.0   1   1     4e-05      0.12   13.7   0.0    26    67    59   101    32   112 0.84 -
evm.utg9762.3                         -            574 585726at33208        -            156     0.093   14.0   0.1   1   1   9.7e-05      0.28   12.4   0.1    44    63   252   271   246   300 0.78 -
evm.utg7289.79                        -            301 585726at33208        -            156     0.095   14.0   0.1   1   1   4.9e-05      0.14   13.4   0.1    27    67   134   175   123   196 0.89 -
evm.utg15156.26.1.5c22eb05            -            174 585726at33208        -            156      0.12   13.6   0.0   1   1   5.3e-05      0.16   13.3   0.0    26    67    59   101    32   111 0.84 -
evm.utg1765.9                         -            514 585726at33208        -            156      0.12   13.6   0.1   1   1   8.7e-05      0.25   12.6   0.1    44    63   256   275   248   302 0.78 -
evm.utg33128.1                        -            697 585726at33208        -            156      0.12   13.6   0.0   1   1   8.3e-05      0.24   12.7   0.0    29    85   561   624   548   630 0.75 -
evm.utg5985.2                         -            755 585726at33208        -            156      0.13   13.5   0.0   1   1   9.2e-05      0.27   12.5   0.0    29    85   563   626   550   632 0.75 -
evm.utg15156.26                       -            230 585726at33208        -            156      0.17   13.1   0.0   1   1   9.1e-05      0.27   12.5   0.0    26    67    59   101    32   111 0.84 -
evm.utg5513.10                        -            249 585726at33208        -            156       0.2   12.9   0.4   1   2       6.1   1.8e+04   -3.1   0.0   107   122    27    43    22    52 0.69 -
evm.utg5513.10                        -            249 585726at33208        -            156       0.2   12.9   0.4   2   2   0.00014      0.42   11.9   0.1    38    85    87   135    76   172 0.80 -
evm.utg777.7                          -            256 585726at33208        -            156      0.23   12.7   0.0   1   1   0.00011      0.32   12.3   0.0    26    67    59   101    32   111 0.84 -
evm.utg1818.31                        -            738 585726at33208        -            156      0.36   12.1   0.5   1   1   0.00025      0.73   11.1   0.5    35    67   539   571   521   583 0.86 -
evm.utg3380.11                        -            209 585726at33208        -            156       3.9    8.7   9.4   1   3     0.033        96    4.2   0.2     4    29    17    42    15    44 0.92 -
evm.utg3380.11                        -            209 585726at33208        -            156       3.9    8.7   9.4   2   3     0.032        94    4.3   0.2     4    29    45    70    43    72 0.92 -
evm.utg3380.11                        -            209 585726at33208        -            156       3.9    8.7   9.4   3   3     0.018        53    5.1   0.7     4    38    73   106    71   120 0.83 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/585726at33208.hmm
# Target file:     /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa
# Option settings: hmmsearch --domtblout /uoa/scratch/users/r02hw22/project_dark_genes/equina_busco_proteins/run_metazoa_odb10/hmmer_output/initial_run_results/585726at33208.out --cpu 1 /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/585726at33208.hmm /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa 
# Current dir:     /uoa/scratch/users/r02hw22/project_dark_genes
# Date:            Sat Apr 25 14:42:48 2026
# [ok]
