#                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
evm.utg301.58                     -           2740 13816at33208         -           1537         0 1804.6  49.1   1   9   1.7e-76   1.7e-73  249.5   0.0    11   216   364   592   354   596 0.90 -
evm.utg301.58                     -           2740 13816at33208         -           1537         0 1804.6  49.1   2   9   1.4e-47   1.4e-44  153.6   0.1   220   425   632   921   627   933 0.74 -
evm.utg301.58                     -           2740 13816at33208         -           1537         0 1804.6  49.1   3   9  1.5e-104  1.5e-101  342.4  20.6   436   673  1089  1370  1073  1385 0.81 -
evm.utg301.58                     -           2740 13816at33208         -           1537         0 1804.6  49.1   4   9     8e-33   8.2e-30  104.7   0.3   654   777  1377  1519  1359  1528 0.81 -
evm.utg301.58                     -           2740 13816at33208         -           1537         0 1804.6  49.1   5   9   4.2e-16   4.4e-13   49.2   1.4   848   932  1762  1860  1649  1876 0.62 -
evm.utg301.58                     -           2740 13816at33208         -           1537         0 1804.6  49.1   6   9   1.5e-20   1.5e-17   64.0   0.0   924   980  1896  1952  1888  1969 0.88 -
evm.utg301.58                     -           2740 13816at33208         -           1537         0 1804.6  49.1   7   9   2.2e-20   2.2e-17   63.5   0.1   983  1040  2014  2071  2009  2093 0.90 -
evm.utg301.58                     -           2740 13816at33208         -           1537         0 1804.6  49.1   8   9   1.1e-59   1.1e-56  193.7   0.0  1040  1172  2146  2286  2136  2302 0.93 -
evm.utg301.58                     -           2740 13816at33208         -           1537         0 1804.6  49.1   9   9  3.4e-176  3.5e-173  579.8   0.0  1181  1537  2339  2739  2307  2739 0.87 -
evm.utg344.52                     -           1172 13816at33208         -           1537  1.4e-106  359.1   0.0   1   4   0.00012      0.12   11.3   0.0   730   775   174   219   166   254 0.89 -
evm.utg344.52                     -           1172 13816at33208         -           1537  1.4e-106  359.1   0.0   2   4   6.7e-15   6.9e-12   45.3   0.1   873   976   443   564   313   582 0.81 -
evm.utg344.52                     -           1172 13816at33208         -           1537  1.4e-106  359.1   0.0   3   4   1.2e-17   1.2e-14   54.4   0.0  1037  1162   711   853   707   857 0.86 -
evm.utg344.52                     -           1172 13816at33208         -           1537  1.4e-106  359.1   0.0   4   4   3.3e-74   3.4e-71  241.8   0.0  1246  1535   856  1169   853  1170 0.84 -
evm.utg3622.21                    -            823 13816at33208         -           1537   3.4e-72  245.1  10.5   1   5   2.1e-15   2.1e-12   47.0   0.0  1178  1243    53   118    41   125 0.91 -
evm.utg3622.21                    -            823 13816at33208         -           1537   3.4e-72  245.1  10.5   2   5   1.5e-16   1.5e-13   50.7   0.1  1179  1243   193   257   184   264 0.91 -
evm.utg3622.21                    -            823 13816at33208         -           1537   3.4e-72  245.1  10.5   3   5   1.7e-15   1.7e-12   47.3   0.1  1176  1243   329   396   316   403 0.90 -
evm.utg3622.21                    -            823 13816at33208         -           1537   3.4e-72  245.1  10.5   4   5   1.6e-16   1.7e-13   50.6   0.1  1179  1243   471   535   461   542 0.91 -
evm.utg3622.21                    -            823 13816at33208         -           1537   3.4e-72  245.1  10.5   5   5   4.8e-17   4.9e-14   52.4   0.1  1178  1245   746   813   738   820 0.90 -
evm.utg888.10                     -           1442 13816at33208         -           1537   9.6e-38  131.0   0.0   1   2   3.3e-05     0.034   13.1   0.0  1074  1155   881   963   873   982 0.90 -
evm.utg888.10                     -           1442 13816at33208         -           1537   9.6e-38  131.0   0.0   2   2   5.6e-36   5.8e-33  115.1   0.0  1251  1536  1152  1438  1133  1439 0.86 -
evm.utg888.10.1.5c22f4d1          -           1411 13816at33208         -           1537   1.9e-37  130.0   0.0   1   2   3.2e-05     0.033   13.2   0.0  1074  1155   881   963   873   982 0.90 -
evm.utg888.10.1.5c22f4d1          -           1411 13816at33208         -           1537   1.9e-37  130.0   0.0   2   2   1.1e-35   1.2e-32  114.1   0.0  1267  1536  1137  1407  1122  1408 0.88 -
evm.utg344.50                     -           1205 13816at33208         -           1537   1.9e-34  120.0   1.2   1   3   1.4e-26   1.4e-23   84.0   0.0    26   205   464   675   434   693 0.74 -
evm.utg344.50                     -           1205 13816at33208         -           1537   1.9e-34  120.0   1.2   2   3   1.7e-05     0.017   14.1   0.1   219   276   755   814   749   829 0.79 -
evm.utg344.50                     -           1205 13816at33208         -           1537   1.9e-34  120.0   1.2   3   3   1.2e-06    0.0012   17.9   0.1   328   483   985  1148   963  1162 0.73 -
evm.utg225.23                     -           4431 13816at33208         -           1537   3.5e-34  119.1   2.0   1   2     0.001         1    8.2   0.4  1074  1149  4048  4124  4039  4133 0.84 -
evm.utg225.23                     -           4431 13816at33208         -           1537   3.5e-34  119.1   2.0   2   2   1.6e-34   1.6e-31  110.3   0.1  1246  1526  4134  4417  4123  4427 0.86 -
evm.utg225.23.1.5c22ed4a          -           4446 13816at33208         -           1537   3.6e-34  119.1   2.0   1   2     0.001         1    8.2   0.4  1074  1149  4063  4139  4054  4148 0.84 -
evm.utg225.23.1.5c22ed4a          -           4446 13816at33208         -           1537   3.6e-34  119.1   2.0   2   2   1.6e-34   1.7e-31  110.3   0.1  1246  1526  4149  4432  4138  4442 0.86 -
evm.utg386.39                     -            341 13816at33208         -           1537   1.3e-30  107.3  11.6   1   4   1.3e-07   0.00013   21.1   0.1  1183  1241    14    72     7    79 0.88 -
evm.utg386.39                     -            341 13816at33208         -           1537   1.3e-30  107.3  11.6   2   4   2.8e-11   2.9e-08   33.3   0.1  1185  1245    82   142    72   145 0.92 -
evm.utg386.39                     -            341 13816at33208         -           1537   1.3e-30  107.3  11.6   3   4   2.7e-09   2.7e-06   26.7   0.3  1177  1244   166   233   144   237 0.87 -
evm.utg386.39                     -            341 13816at33208         -           1537   1.3e-30  107.3  11.6   4   4     6e-11   6.2e-08   32.2   0.4  1182  1241   279   338   252   340 0.84 -
evm.utg479.12                     -            502 13816at33208         -           1537   2.2e-30  106.6   0.0   1   1   3.3e-33   3.4e-30  105.9   0.0  1260  1531   223   493   216   498 0.86 -
evm.utg55.115                     -           2111 13816at33208         -           1537   8.8e-28   97.9   0.6   1   2         3   3.1e+03   -3.3   0.2  1075  1151  1730  1808  1729  1812 0.70 -
evm.utg55.115                     -           2111 13816at33208         -           1537   8.8e-28   97.9   0.6   2   2   1.3e-30   1.3e-27   97.4   0.0  1272  1530  1844  2102  1833  2108 0.87 -
evm.utg6459.29                    -            961 13816at33208         -           1537   9.2e-26   91.2   0.1   1   2     0.021        22    3.8   0.0  1077  1155   579   662   573   685 0.78 -
evm.utg6459.29                    -            961 13816at33208         -           1537   9.2e-26   91.2   0.1   2   2   4.6e-27   4.7e-24   85.6   0.1  1266  1530   688   952   666   958 0.85 -
evm.utg1846.64                    -            242 13816at33208         -           1537   5.6e-24   85.3   0.0   1   1   6.4e-27   6.6e-24   85.1   0.0  1300  1536     5   240     2   241 0.86 -
evm.utg861.109                    -           1004 13816at33208         -           1537   6.7e-24   85.1   0.0   1   1   8.8e-27   9.1e-24   84.6   0.0  1260  1536   721  1002   710  1003 0.84 -
evm.utg861.32                     -           1015 13816at33208         -           1537   6.8e-24   85.1   0.0   1   1   8.6e-27   8.8e-24   84.7   0.0  1273  1536   753  1013   742  1014 0.87 -
evm.utg467.16                     -           1043 13816at33208         -           1537   6.2e-23   81.9   0.1   1   3      0.34   3.5e+02   -0.2   0.0    66   149    80   171    70   173 0.74 -
evm.utg467.16                     -           1043 13816at33208         -           1537   6.2e-23   81.9   0.1   2   3     0.057        59    2.4   0.0  1105  1152   697   746   690   772 0.82 -
evm.utg467.16                     -           1043 13816at33208         -           1537   6.2e-23   81.9   0.1   3   3   6.6e-24   6.8e-21   75.1   0.0  1272  1532   777  1036   768  1041 0.87 -
evm.utg977.12                     -           1109 13816at33208         -           1537   2.2e-22   80.1   0.3   1   3      0.19     2e+02    0.7   0.0    65   148   145   236    95   239 0.72 -
evm.utg977.12                     -           1109 13816at33208         -           1537   2.2e-22   80.1   0.3   2   3      0.11   1.2e+02    1.4   0.0  1105  1154   763   814   757   842 0.80 -
evm.utg977.12                     -           1109 13816at33208         -           1537   2.2e-22   80.1   0.3   3   3   1.5e-23   1.6e-20   73.9   0.0  1272  1532   843  1102   834  1107 0.86 -
evm.utg977.12.1.5c22f54d          -            889 13816at33208         -           1537   6.2e-22   78.6   0.1   1   2     0.094        97    1.7   0.0  1105  1152   543   592   535   618 0.82 -
evm.utg977.12.1.5c22f54d          -            889 13816at33208         -           1537   6.2e-22   78.6   0.1   2   2   9.9e-24     1e-20   74.5   0.0  1272  1532   623   882   610   887 0.86 -
evm.utg150.89.1.5c22eb05          -           2738 13816at33208         -           1537   9.2e-22   78.0   0.0   1   1   1.4e-24   1.4e-21   77.4   0.0  1261  1530  2443  2711  2406  2714 0.88 -
evm.utg150.89                     -           2739 13816at33208         -           1537   9.2e-22   78.0   0.0   1   1   1.4e-24   1.4e-21   77.4   0.0  1261  1530  2444  2712  2407  2715 0.88 -
evm.utg1931.9                     -           2862 13816at33208         -           1537     2e-21   76.9   0.0   1   1   2.9e-24   2.9e-21   76.3   0.0  1259  1530  2565  2835  2530  2838 0.88 -
evm.utg1049.12                    -            845 13816at33208         -           1537   2.5e-20   73.2   0.0   1   1   3.4e-23   3.5e-20   72.8   0.0  1276  1528   583   828   564   832 0.88 -
evm.utg420.29                     -           4807 13816at33208         -           1537   1.6e-19   70.6   0.0   1   4      0.28   2.9e+02    0.1   0.0    20   143  3134  3271  3130  3278 0.66 -
evm.utg420.29                     -           4807 13816at33208         -           1537   1.6e-19   70.6   0.0   2   4      0.63   6.5e+02   -1.0   0.0   110   148  3290  3328  3262  3349 0.83 -
evm.utg420.29                     -           4807 13816at33208         -           1537   1.6e-19   70.6   0.0   3   4    0.0054       5.5    5.8   0.0    39   100  4202  4269  4194  4313 0.71 -
evm.utg420.29                     -           4807 13816at33208         -           1537   1.6e-19   70.6   0.0   4   4   1.2e-18   1.2e-15   57.7   0.0  1262  1530  4515  4777  4505  4781 0.85 -
evm.utg4155.52                    -           1594 13816at33208         -           1537   6.1e-19   68.6   0.0   1   1     1e-21   1.1e-18   67.9   0.0  1271  1530  1296  1584  1268  1590 0.75 -
evm.utg431.38                     -            879 13816at33208         -           1537   7.1e-19   68.4   0.8   1   2     0.062        64    2.3   0.2  1086  1140   499   556   487   573 0.82 -
evm.utg431.38                     -            879 13816at33208         -           1537   7.1e-19   68.4   0.8   2   2   1.1e-20   1.1e-17   64.4   0.0  1306  1531   649   871   591   877 0.78 -
evm.utg1194.6.2.5c22e913          -           1508 13816at33208         -           1537   8.2e-19   68.2   0.0   1   1   1.4e-21   1.4e-18   67.4   0.0  1272  1530  1211  1498  1184  1504 0.76 -
evm.utg1194.6.1.5c22e912          -           1556 13816at33208         -           1537   8.6e-19   68.1   0.0   1   1   1.4e-21   1.5e-18   67.4   0.0  1272  1530  1259  1546  1232  1552 0.76 -
evm.utg1194.6                     -           1931 13816at33208         -           1537   1.2e-18   67.6   0.0   1   1     2e-21   2.1e-18   66.9   0.0  1272  1530  1634  1921  1607  1927 0.76 -
evm.utg861.109.1.5c22f4a6         -            975 13816at33208         -           1537   3.1e-16   59.7   0.0   1   2   7.7e-11     8e-08   31.8   0.0  1260  1408   721   875   714   884 0.83 -
evm.utg861.109.1.5c22f4a6         -            975 13816at33208         -           1537   3.1e-16   59.7   0.0   2   2   3.6e-09   3.7e-06   26.3   0.0  1448  1536   883   973   874   974 0.81 -
evm.utg1972.95.1.5c22ec9d         -           3920 13816at33208         -           1537   8.9e-15   54.8   0.0   1   1   1.4e-17   1.4e-14   54.2   0.0  1255  1531  3616  3911  3610  3913 0.84 -
evm.utg1972.95.2.5c22ec9d         -           4274 13816at33208         -           1537   9.4e-15   54.8   0.0   1   1   1.5e-17   1.6e-14   54.0   0.0  1255  1531  3970  4265  3964  4267 0.84 -
evm.utg1972.95                    -           4283 13816at33208         -           1537   9.5e-15   54.8   0.0   1   1   1.5e-17   1.6e-14   54.0   0.0  1255  1531  3979  4274  3973  4276 0.84 -
