#                                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
evm.utg381.4                         -            976 356334at33208        -            730  1.5e-232  775.7  36.9   1   2   2.1e-33   1.5e-29  104.6   0.6     2   159    40   245    39   267 0.76 -
evm.utg381.4                         -            976 356334at33208        -            730  1.5e-232  775.7  36.9   2   2  1.8e-203  1.3e-199  666.8  29.8   162   722   275   959   271   974 0.83 -
evm.utg4.77                          -            322 356334at33208        -            730      0.13   12.2   1.3   1   1   2.5e-05      0.17   11.8   1.3   597   706   105   211    99   237 0.66 -
evm.utg17994.17                      -            440 356334at33208        -            730      0.23   11.4   1.3   1   1     5e-05      0.35   10.8   1.3   643   674   374   405   365   414 0.89 -
evm.utg150.74                        -            274 356334at33208        -            730      0.53   10.2   1.5   1   1    0.0001      0.71    9.8   1.5   643   674   213   246   204   255 0.81 -
evm.utg1031.39.3.5c22e7e6.1.5c278ea0 -            265 356334at33208        -            730       0.6   10.0   1.0   1   1   0.00013      0.89    9.4   1.0   641   674    60    95    52   119 0.81 -
evm.utg855.30                        -            433 356334at33208        -            730       1.4    8.8   1.9   1   1   0.00026       1.8    8.4   1.9   647   683   124   164   101   170 0.74 -
evm.utg4177.47                       -            227 356334at33208        -            730       1.9    8.3   4.4   1   1   0.00035       2.4    8.0   4.4   638   675   124   162   112   192 0.79 -
evm.utg3951.2                        -            366 356334at33208        -            730       2.8    7.8  10.2   1   2   1.8e-05      0.13   12.2   3.6   647   681    55    89    45   116 0.83 -
evm.utg3951.2                        -            366 356334at33208        -            730       2.8    7.8  10.2   2   2      0.16   1.1e+03   -0.8   0.5   225   278   170   223   143   239 0.61 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/356334at33208.hmm
# Target file:     /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa
# Option settings: hmmsearch --domtblout /uoa/scratch/users/r02hw22/project_dark_genes/equina_busco_proteins/run_metazoa_odb10/hmmer_output/initial_run_results/356334at33208.out --cpu 1 /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/356334at33208.hmm /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa 
# Current dir:     /uoa/scratch/users/r02hw22/project_dark_genes
# Date:            Sat Apr 25 14:41:07 2026
# [ok]
