#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
evm.utg411.130             -            487 345959at33208        -            262   4.2e-52  178.8  13.0   1   4    0.0028        13    6.7   0.0     2    25    76    99    75   110 0.88 -
evm.utg411.130             -            487 345959at33208        -            262   4.2e-52  178.8  13.0   2   4   3.7e-06     0.017   16.1   2.7    21    79   129   187   109   217 0.68 -
evm.utg411.130             -            487 345959at33208        -            262   4.2e-52  178.8  13.0   3   4      0.61   2.8e+03   -1.0   0.6    24    97   174   254   164   265 0.64 -
evm.utg411.130             -            487 345959at33208        -            262   4.2e-52  178.8  13.0   4   4   5.1e-50   2.4e-46  159.9   2.1   101   261   293   470   282   471 0.80 -
evm.utg411.130.1.5c22f076  -            427 345959at33208        -            262   2.8e-20   74.4  11.1   1   4    0.0024        11    6.9   0.0     2    25    76    99    75   110 0.88 -
evm.utg411.130.1.5c22f076  -            427 345959at33208        -            262   2.8e-20   74.4  11.1   2   4   3.1e-06     0.014   16.4   2.8    21    80   129   188   109   218 0.68 -
evm.utg411.130.1.5c22f076  -            427 345959at33208        -            262   2.8e-20   74.4  11.1   3   4      0.68   3.2e+03   -1.1   0.4    26    97   176   254   169   263 0.60 -
evm.utg411.130.1.5c22f076  -            427 345959at33208        -            262   2.8e-20   74.4  11.1   4   4   9.2e-18   4.3e-14   54.2   0.8   101   199   293   407   282   418 0.72 -
evm.utg684.10              -            810 345959at33208        -            262   3.3e-06   28.3   6.6   1   2    0.0012       5.5    7.9   2.5   183   257   212   285   208   289 0.83 -
evm.utg684.10              -            810 345959at33208        -            262   3.3e-06   28.3   6.6   2   2     7e-08   0.00033   21.8   0.3   179   243   294   357   271   363 0.85 -
evm.utg612.40              -            163 345959at33208        -            262   8.2e-06   27.0   0.1   1   2   0.00071       3.3    8.6   0.0     2    25    74    97    73   107 0.89 -
evm.utg612.40              -            163 345959at33208        -            262   8.2e-06   27.0   0.1   2   2   3.3e-06     0.015   16.3   0.0    21    49   127   155   110   158 0.89 -
evm.utg203.83              -            810 345959at33208        -            262   1.2e-05   26.5   6.5   1   2    0.0024        11    6.9   2.4   183   248   212   276   209   289 0.80 -
evm.utg203.83              -            810 345959at33208        -            262   1.2e-05   26.5   6.5   2   2   1.4e-07   0.00065   20.8   0.3   179   243   294   357   270   364 0.84 -
evm.utg801.58              -            666 345959at33208        -            262    0.0014   19.7   7.2   1   2         5   2.3e+04   -4.0   0.0   225   242   186   203   182   210 0.76 -
evm.utg801.58              -            666 345959at33208        -            262    0.0014   19.7   7.2   2   2     7e-07    0.0032   18.5   6.3     5   160   302   462   298   477 0.73 -
evm.utg1031.86             -            929 345959at33208        -            262    0.0032   18.5   1.2   1   2   5.1e-06     0.024   15.7   0.4   172   241   461   529   422   535 0.89 -
