#                                                                                --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name            accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#    ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
evm.utg10470.20          -            750 409186at33208        -            468  5.7e-138  462.1 106.8   1   7   2.4e-25   2.7e-21   77.4  11.9     1    79     3    82     3    96 0.88 -
evm.utg10470.20          -            750 409186at33208        -            468  5.7e-138  462.1 106.8   2   7      0.69   7.7e+03   -3.2   2.4   256   285   116   145    78   150 0.64 -
evm.utg10470.20          -            750 409186at33208        -            468  5.7e-138  462.1 106.8   3   7    0.0015        16    5.6   1.2    68    93   156   181   149   188 0.82 -
evm.utg10470.20          -            750 409186at33208        -            468  5.7e-138  462.1 106.8   4   7     4e-83   4.4e-79  268.0  10.8    71   284   199   445   190   450 0.86 -
evm.utg10470.20          -            750 409186at33208        -            468  5.7e-138  462.1 106.8   5   7   3.1e-18   3.4e-14   54.0  20.9   278   358   456   542   454   569 0.77 -
evm.utg10470.20          -            750 409186at33208        -            468  5.7e-138  462.1 106.8   6   7   3.2e-26   3.6e-22   80.3  21.8   349   458   578   700   574   712 0.81 -
evm.utg10470.20          -            750 409186at33208        -            468  5.7e-138  462.1 106.8   7   7     0.031   3.5e+02    1.2   0.1   439   467   709   736   699   737 0.72 -
evm.utg777.66            -            614 409186at33208        -            468  2.4e-120  404.0  76.3   1   4    0.0014        15    5.7   0.6    69    94    22    47    15    53 0.80 -
evm.utg777.66            -            614 409186at33208        -            468  2.4e-120  404.0  76.3   2   4   1.7e-97   1.9e-93  315.3  39.7    61   358    56   406    50   433 0.81 -
evm.utg777.66            -            614 409186at33208        -            468  2.4e-120  404.0  76.3   3   4   5.6e-27   6.2e-23   82.8  18.8   361   458   454   564   439   574 0.80 -
evm.utg777.66            -            614 409186at33208        -            468  2.4e-120  404.0  76.3   4   4     0.025   2.8e+02    1.5   0.2   437   467   570   600   563   601 0.81 -
evm.utg777.66.1.5c2797b5 -            614 409186at33208        -            468  2.4e-120  404.0  76.3   1   4    0.0014        15    5.7   0.6    69    94    22    47    15    53 0.80 -
evm.utg777.66.1.5c2797b5 -            614 409186at33208        -            468  2.4e-120  404.0  76.3   2   4   1.7e-97   1.9e-93  315.3  39.7    61   358    56   406    50   433 0.81 -
evm.utg777.66.1.5c2797b5 -            614 409186at33208        -            468  2.4e-120  404.0  76.3   3   4   5.6e-27   6.2e-23   82.8  18.8   361   458   454   564   439   574 0.80 -
evm.utg777.66.1.5c2797b5 -            614 409186at33208        -            468  2.4e-120  404.0  76.3   4   4     0.025   2.8e+02    1.5   0.2   437   467   570   600   563   601 0.81 -
evm.utg777.65            -            124 409186at33208        -            468   3.1e-22   80.5  15.0   1   1     4e-26   4.4e-22   80.0  15.0     1    87     3    90     3   113 0.83 -
evm.utg14676.10          -            665 409186at33208        -            468   3.8e-14   53.8   0.2   1   6    0.0021        23    5.1   0.0   229   274    28    73    24    77 0.87 -
evm.utg14676.10          -            665 409186at33208        -            468   3.8e-14   53.8   0.2   2   6   0.00024       2.7    8.2   0.0   226   274   129   177   115   182 0.86 -
evm.utg14676.10          -            665 409186at33208        -            468   3.8e-14   53.8   0.2   3   6   0.00024       2.7    8.2   0.0   226   274   233   281   219   286 0.86 -
evm.utg14676.10          -            665 409186at33208        -            468   3.8e-14   53.8   0.2   4   6   0.00024       2.7    8.2   0.0   226   274   337   385   323   390 0.86 -
evm.utg14676.10          -            665 409186at33208        -            468   3.8e-14   53.8   0.2   5   6   0.00053       5.9    7.1   0.0   226   274   441   489   427   494 0.86 -
evm.utg14676.10          -            665 409186at33208        -            468   3.8e-14   53.8   0.2   6   6   0.00024       2.7    8.2   0.0   226   274   545   593   531   598 0.86 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/409186at33208.hmm
# Target file:     /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa
# Option settings: hmmsearch --domtblout /uoa/scratch/users/r02hw22/project_dark_genes/equina_busco_proteins/run_metazoa_odb10/hmmer_output/initial_run_results/409186at33208.out --cpu 1 /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/409186at33208.hmm /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa 
# Current dir:     /uoa/scratch/users/r02hw22/project_dark_genes
# Date:            Sat Apr 25 14:42:24 2026
# [ok]
