#                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
evm.utg477.9                       -            450 467142at33208        -            322   5.8e-86  290.0  17.6   1   4   0.00017      0.18   12.4   0.5     8    34     2    28     1    59 0.83 -
evm.utg477.9                       -            450 467142at33208        -            322   5.8e-86  290.0  17.6   2   4   1.3e-15   1.4e-12   48.9   0.2    33    88    94   149    87   164 0.88 -
evm.utg477.9                       -            450 467142at33208        -            322   5.8e-86  290.0  17.6   3   4   1.8e-66   1.9e-63  216.1   1.2   102   266   190   359   175   368 0.88 -
evm.utg477.9                       -            450 467142at33208        -            322   5.8e-86  290.0  17.6   4   4   8.6e-08   9.4e-05   23.2   0.2   246   322   372   448   358   448 0.78 -
evm.utg477.9.1.5c22f14c            -            438 467142at33208        -            322   1.1e-79  269.4  15.2   1   3   0.00016      0.18   12.4   0.5     8    34     2    28     1    59 0.83 -
evm.utg477.9.1.5c22f14c            -            438 467142at33208        -            322   1.1e-79  269.4  15.2   2   3   1.4e-15   1.6e-12   48.7   0.2    33    88    94   149    87   158 0.89 -
evm.utg477.9.1.5c22f14c            -            438 467142at33208        -            322   1.1e-79  269.4  15.2   3   3   5.2e-66   5.7e-63  214.5   3.5   102   271   190   364   176   426 0.88 -
evm.utg172.95                      -            357 467142at33208        -            322     4e-07   31.0   0.4   1   1   5.8e-10   6.3e-07   30.3   0.4    98   163    17    76     2    85 0.82 -
evm.utg1846.89.1.5c22ec31          -            934 467142at33208        -            322   6.3e-07   30.3   0.9   1   7    0.0091       9.9    6.7   0.0    51    78    90   117    71   143 0.74 -
evm.utg1846.89.1.5c22ec31          -            934 467142at33208        -            322   6.3e-07   30.3   0.9   2   7      0.66   7.1e+02    0.6   0.0    51    72   192   213   174   226 0.87 -
evm.utg1846.89.1.5c22ec31          -            934 467142at33208        -            322   6.3e-07   30.3   0.9   3   7      0.32   3.5e+02    1.6   0.0    53    83   262   292   255   320 0.70 -
evm.utg1846.89.1.5c22ec31          -            934 467142at33208        -            322   6.3e-07   30.3   0.9   4   7      0.25   2.8e+02    1.9   0.0    49    74   326   351   306   360 0.80 -
evm.utg1846.89.1.5c22ec31          -            934 467142at33208        -            322   6.3e-07   30.3   0.9   5   7    0.0044       4.8    7.7   0.1    50    96   361   407   351   417 0.84 -
evm.utg1846.89.1.5c22ec31          -            934 467142at33208        -            322   6.3e-07   30.3   0.9   6   7     0.082        90    3.5   0.0    54    98   399   443   388   454 0.74 -
evm.utg1846.89.1.5c22ec31          -            934 467142at33208        -            322   6.3e-07   30.3   0.9   7   7       0.4   4.3e+02    1.3   0.0    50    72   429   451   419   486 0.82 -
evm.utg1846.89                     -            984 467142at33208        -            322   8.8e-07   29.9   0.9   1   7    0.0097        11    6.6   0.0    51    78    90   117    71   143 0.74 -
evm.utg1846.89                     -            984 467142at33208        -            322   8.8e-07   29.9   0.9   2   7       0.7   7.6e+02    0.5   0.0    51    72   192   213   174   225 0.87 -
evm.utg1846.89                     -            984 467142at33208        -            322   8.8e-07   29.9   0.9   3   7      0.32   3.5e+02    1.6   0.0    53    84   262   293   254   321 0.70 -
evm.utg1846.89                     -            984 467142at33208        -            322   8.8e-07   29.9   0.9   4   7       0.3   3.3e+02    1.7   0.0    50    73   327   350   314   359 0.79 -
evm.utg1846.89                     -            984 467142at33208        -            322   8.8e-07   29.9   0.9   5   7    0.0048       5.2    7.6   0.1    50    97   361   408   355   421 0.84 -
evm.utg1846.89                     -            984 467142at33208        -            322   8.8e-07   29.9   0.9   6   7     0.099   1.1e+02    3.3   0.0    54    97   399   442   385   450 0.77 -
evm.utg1846.89                     -            984 467142at33208        -            322   8.8e-07   29.9   0.9   7   7      0.42   4.6e+02    1.2   0.0    50    72   429   451   419   486 0.82 -
evm.utg3380.14                     -            471 467142at33208        -            322   5.5e-06   27.2   0.2   1   1   7.4e-09   8.1e-06   26.7   0.2    93   164    91   163    47   177 0.75 -
evm.utg1910.67                     -            513 467142at33208        -            322   1.5e-05   25.8   0.1   1   1   2.1e-08   2.3e-05   25.2   0.1   102   170   100   169    47   178 0.75 -
evm.utg1910.67.1.5c22ec62          -            513 467142at33208        -            322   1.5e-05   25.8   0.1   1   1   2.1e-08   2.3e-05   25.2   0.1   102   170   100   169    47   178 0.75 -
evm.utg413.41                      -            565 467142at33208        -            322   2.7e-05   24.9   1.0   1   1   6.4e-08   6.9e-05   23.6   1.0    96   175    48   122    40   130 0.89 -
evm.utg3174.6                      -            565 467142at33208        -            322   2.8e-05   24.9   1.0   1   1   6.4e-08   6.9e-05   23.6   1.0    96   175    48   122    40   130 0.89 -
evm.utg55.47.3.5c22f21e            -            635 467142at33208        -            322   4.5e-05   24.2   0.3   1   2      0.87   9.5e+02    0.2   0.0    45    68    16    39     4    71 0.75 -
evm.utg55.47.3.5c22f21e            -            635 467142at33208        -            322   4.5e-05   24.2   0.3   2   2   2.8e-07    0.0003   21.5   0.1    30    96    82   148    62   158 0.86 -
evm.utg2614.38                     -            183 467142at33208        -            322   4.6e-05   24.2   0.1   1   1   6.3e-08   6.8e-05   23.6   0.1    26   104    31   109    27   116 0.83 -
evm.utg55.47.2.5c22f21e.1.5c279623 -            645 467142at33208        -            322   4.7e-05   24.2   0.3   1   2      0.73   7.9e+02    0.4   0.1    45    81    16    49     4    78 0.72 -
evm.utg55.47.2.5c22f21e.1.5c279623 -            645 467142at33208        -            322   4.7e-05   24.2   0.3   2   2   2.8e-07   0.00031   21.5   0.1    30    96    82   148    62   158 0.86 -
evm.utg55.47.2.5c22f21e            -            680 467142at33208        -            322   5.1e-05   24.1   0.3   1   2      0.84   9.2e+02    0.2   0.0    45    77    16    45     4    74 0.73 -
evm.utg55.47.2.5c22f21e            -            680 467142at33208        -            322   5.1e-05   24.1   0.3   2   2   2.8e-07   0.00031   21.5   0.1    30    96    82   148    54   158 0.86 -
evm.utg55.47                       -            699 467142at33208        -            322   5.3e-05   24.0   0.3   1   2      0.76   8.3e+02    0.4   0.0    45    82    16    50     4    80 0.72 -
evm.utg55.47                       -            699 467142at33208        -            322   5.3e-05   24.0   0.3   2   2   3.6e-07   0.00039   21.2   0.1    31    96    83   148    70   158 0.87 -
evm.utg1925.43                     -            587 467142at33208        -            322    0.0004   21.1   0.1   1   1     6e-07   0.00066   20.4   0.1   108   175   411   475   353   481 0.81 -
evm.utg1925.43.1.5c22ec72          -            587 467142at33208        -            322    0.0004   21.1   0.1   1   1     6e-07   0.00066   20.4   0.1   108   175   411   475   353   481 0.81 -
evm.utg101.50                      -            592 467142at33208        -            322   0.00041   21.1   1.4   1   1   6.2e-07   0.00068   20.4   1.4   108   180    15    86     2    89 0.86 -
evm.utg10359.6                     -            869 467142at33208        -            322   0.00052   20.8   0.1   1   1   8.8e-07   0.00096   19.9   0.1    69   164    65   156    12   167 0.76 -
evm.utg1910.56                     -            250 467142at33208        -            322    0.0059   17.3   0.2   1   1   8.3e-06     0.009   16.7   0.2   106   164    11    65     4    82 0.85 -
evm.utg577.102                     -            912 467142at33208        -            322    0.0073   17.0   0.4   1   1   1.2e-05     0.013   16.2   0.4    90   164   334   402   323   408 0.78 -
evm.utg13793.26                    -            561 467142at33208        -            322    0.0088   16.7   0.6   1   2      0.58   6.3e+02    0.7   0.0    44    72   330   358   314   376 0.78 -
evm.utg13793.26                    -            561 467142at33208        -            322    0.0088   16.7   0.6   2   2   7.4e-05      0.08   13.6   0.2    30    77   391   438   370   470 0.70 -
evm.utg2606.6                      -            609 467142at33208        -            322      0.01   16.5   0.1   1   1   1.6e-05     0.017   15.7   0.1   106   167    12    69     2    83 0.84 -
evm.utg2606.6.1.5c22ede6           -            609 467142at33208        -            322      0.01   16.5   0.1   1   1   1.6e-05     0.017   15.7   0.1   106   167    12    69     2    83 0.84 -
evm.utg6432.3                      -            609 467142at33208        -            322     0.013   16.2   0.1   1   1     2e-05     0.021   15.4   0.1   107   167    13    69     2    82 0.85 -
evm.utg1919.91                     -            388 467142at33208        -            322     0.042   14.5   0.0   1   1   7.1e-05     0.078   13.6   0.0   101   158    50   104    24   111 0.72 -
evm.utg2017.30                     -           1072 467142at33208        -            322     0.047   14.3   0.3   1   1   8.9e-05     0.097   13.3   0.3   105   176   129   201   100   205 0.81 -
evm.utg62.116                      -            493 467142at33208        -            322     0.056   14.1   0.2   1   1   8.1e-05     0.088   13.4   0.2   105   175   129   200    96   206 0.79 -
evm.utg616.9                       -            671 467142at33208        -            322     0.056   14.1   0.1   1   1    0.0001      0.11   13.1   0.1   102   159   229   280   198   294 0.80 -
evm.utg861.132                     -            389 467142at33208        -            322     0.061   13.9   0.2   1   2   0.00015      0.16   12.6   0.1    85   157    35   104    23   111 0.78 -
evm.utg861.132                     -            389 467142at33208        -            322     0.061   13.9   0.2   2   2       4.3   4.7e+03   -2.1   0.0    30    58   176   204   156   237 0.74 -
evm.utg48.49                       -            216 467142at33208        -            322      0.09   13.4   0.2   1   1   0.00012      0.13   12.9   0.2   114   176     7    70     1    75 0.73 -
evm.utg126.136                     -            473 467142at33208        -            322       0.1   13.2   0.2   1   1   0.00015      0.16   12.6   0.2   132   180    27    80    16    86 0.82 -
evm.utg1056.51                     -            685 467142at33208        -            322       0.1   13.2   0.2   1   3   0.00065      0.71   10.4   0.0    35    75   113   153   102   182 0.84 -
evm.utg1056.51                     -            685 467142at33208        -            322       0.1   13.2   0.2   2   3       1.5   1.6e+03   -0.6   0.0    41    75   153   187   150   192 0.78 -
evm.utg1056.51                     -            685 467142at33208        -            322       0.1   13.2   0.2   3   3         4   4.4e+03   -2.0   0.0    53    75   482   504   456   515 0.84 -
evm.utg18125.4                     -            368 467142at33208        -            322      0.12   13.0   0.7   1   1   0.00016      0.18   12.4   0.7   107   160   102   150    79   175 0.83 -
evm.utg11411.15                    -            429 467142at33208        -            322      0.13   12.9   0.1   1   1    0.0002      0.22   12.1   0.1   105   163    24    77    10    94 0.80 -
evm.utg431.11                      -            195 467142at33208        -            322      0.14   12.7   1.6   1   2   0.00043      0.46   11.1   2.2    21    81    43   103    24   128 0.78 -
evm.utg431.11                      -            195 467142at33208        -            322      0.14   12.7   1.6   2   2       6.2   6.7e+03   -2.6   0.0    53    72   143   162   136   170 0.80 -
