#                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
evm.utg116.130                   -            306 449056at33208        -            229   8.4e-79  265.8  15.5   1   2   3.3e-75   5.6e-72  243.4  13.0     1   171     1   176     1   228 0.84 -
evm.utg116.130                   -            306 449056at33208        -            229   8.4e-79  265.8  15.5   2   2   1.3e-07   0.00022   22.3   0.0   187   229   258   302   222   302 0.86 -
evm.utg1204.5                    -            284 449056at33208        -            229   8.5e-09   36.7   0.5   1   1   1.3e-11   2.2e-08   35.4   0.5    12    73    92   149    84   152 0.89 -
evm.utg8609.21                   -            551 449056at33208        -            229   5.2e-05   24.3   5.9   1   2   3.1e-08   5.2e-05   24.3   5.9     6    72    19    81    14    85 0.83 -
evm.utg8609.21                   -            551 449056at33208        -            229   5.2e-05   24.3   5.9   2   2       2.5   4.3e+03   -1.6   0.7   110   148   347   366   323   395 0.48 -
evm.utg18622.3                   -            553 449056at33208        -            229   5.2e-05   24.3   5.6   1   2   3.1e-08   5.2e-05   24.3   5.6     6    72    19    81    14    83 0.83 -
evm.utg18622.3                   -            553 449056at33208        -            229   5.2e-05   24.3   5.6   2   2       2.7   4.5e+03   -1.6   0.4   130   150   350   370   330   398 0.52 -
evm.utg18622.2                   -            510 449056at33208        -            229   0.00099   20.1   2.6   1   2   5.9e-07   0.00099   20.1   2.6    21    72    33    80    18    84 0.75 -
evm.utg18622.2                   -            510 449056at33208        -            229   0.00099   20.1   2.6   2   2         7   1.2e+04   -3.0   0.1   135   188   213   266   210   286 0.60 -
evm.utg381.33                    -            657 449056at33208        -            229    0.0035   18.4   1.4   1   2   2.1e-06    0.0035   18.4   1.4     2    60   138   198   137   204 0.86 -
evm.utg381.33                    -            657 449056at33208        -            229    0.0035   18.4   1.4   2   2         4   6.8e+03   -2.2   2.3   115   168   210   237   199   262 0.47 -
evm.utg3283.28.1.5c22ef1b        -            516 449056at33208        -            229    0.0043   18.1   1.3   1   1   4.5e-06    0.0076   17.3   1.3    67   189   361   478   335   495 0.81 -
evm.utg736.4                     -            726 449056at33208        -            229    0.0057   17.7   1.4   1   1   6.3e-06     0.011   16.8   1.4    65   190   569   689   544   705 0.82 -
evm.utg3283.28                   -            726 449056at33208        -            229    0.0074   17.3   1.3   1   1   8.1e-06     0.014   16.4   1.3    67   189   571   688   545   704 0.81 -
evm.utg6423.14                   -            158 449056at33208        -            229    0.0089   17.0   0.9   1   1   8.7e-06     0.015   16.3   0.9    19    54     2    39     1    48 0.81 -
evm.utg432.121                   -            352 449056at33208        -            229     0.032   15.2   0.8   1   1   3.3e-05     0.055   14.4   0.8    19    54     2    39     1    47 0.81 -
evm.utg1138.15                   -            299 449056at33208        -            229     0.055   14.4   0.9   1   2   3.3e-05     0.055   14.4   0.9    22    53    29    61    24    66 0.82 -
evm.utg1138.15                   -            299 449056at33208        -            229     0.055   14.4   0.9   2   2       2.4   4.1e+03   -1.5   0.1    51    62   185   196   151   207 0.50 -
evm.utg542.33                    -            152 449056at33208        -            229     0.099   13.6   1.4   1   1   0.00011      0.18   12.8   1.4    26    54     3    33     1    42 0.80 -
evm.utg1230.8                    -            300 449056at33208        -            229      0.13   13.3   0.9   1   2   7.6e-05      0.13   13.3   0.9    20    53    27    61    23    66 0.83 -
evm.utg1230.8                    -            300 449056at33208        -            229      0.13   13.3   0.9   2   2       2.5   4.1e+03   -1.5   0.0   112   136   164   188   152   216 0.53 -
evm.utg2201.10                   -            337 449056at33208        -            229       0.2   12.6   4.6   1   1   0.00021      0.36   11.8   4.5    25   173    34   184    19   214 0.75 -
evm.utg378.109                   -            933 449056at33208        -            229      0.24   12.4   1.8   1   1   0.00035      0.59   11.1   1.8    20    55   412   447   398   464 0.80 -
evm.utg386.42.1.5c22f01e         -            122 449056at33208        -            229      0.29   12.1   0.0   1   1   0.00025      0.42   11.6   0.0    38    58    66    86    57    89 0.86 -
evm.utg386.42                    -            154 449056at33208        -            229       0.3   12.0   0.0   1   1   0.00037      0.62   11.0   0.0    38    58    98   118    90   121 0.86 -
utg738.equina_smart_886925.mrna3 -             98 449056at33208        -            229       0.3   12.0   0.8   1   1   0.00022      0.38   11.7   0.8    25    56    31    61    24    74 0.88 -
evm.utg17994.17                  -            440 449056at33208        -            229      0.48   11.4   3.8   1   1   0.00046      0.78   10.7   3.8    21    51   390   419   375   422 0.83 -
evm.utg18553.7                   -             86 449056at33208        -            229      0.82   10.6  13.6   1   1   0.00054      0.91   10.5  13.6   126   178    13    65     4    78 0.72 -
evm.utg6958.42                   -             70 449056at33208        -            229         1   10.3   3.4   1   2      0.75   1.3e+03    0.2   0.1    18    38    13    33     7    35 0.74 -
