#                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
evm.utg15013.26                       -            401 397019at33208        -            323  2.8e-165  550.9   3.6   1   2  1.8e-165  3.4e-162  540.8   0.3    15   289    28   308     4   312 0.94 -
evm.utg15013.26                       -            401 397019at33208        -            323  2.8e-165  550.9   3.6   2   2   0.00024      0.45   11.3   0.3   281   304   320   343   309   361 0.75 -
evm.utg15013.26.1.5c22eafc            -            331 397019at33208        -            323  5.3e-163  543.4   0.2   1   1  3.4e-166  6.6e-163  543.1   0.2    15   290    28   309     4   314 0.94 -
evm.utg15013.26.1.5c22eafc.1.5c279037 -            247 397019at33208        -            323  7.7e-107  358.9   0.1   1   1  4.8e-110  9.1e-107  358.7   0.1    15   208    28   227     4   231 0.91 -
evm.utg116.144.1.5c22e8e1             -            367 397019at33208        -            323   5.2e-15   57.1   0.0   1   1   3.6e-18   6.9e-15   56.7   0.0    29   202    55   221    20   316 0.76 -
evm.utg116.144                        -            478 397019at33208        -            323     1e-14   56.2   0.0   1   1   7.6e-18   1.5e-14   55.7   0.0    29   202    55   221    20   304 0.77 -
evm.utg420.76                         -            408 397019at33208        -            323   1.6e-14   55.6   0.0   1   1   1.3e-17   2.5e-14   54.9   0.0    53   203   145   291   121   309 0.86 -
evm.utg420.70                         -            374 397019at33208        -            323   1.6e-14   55.5   0.1   1   1   1.3e-17   2.4e-14   55.0   0.1    52   203    90   237    78   253 0.86 -
evm.utg25318.1                        -            624 397019at33208        -            323   2.7e-13   51.5   0.6   1   2   4.3e-15   8.3e-12   46.6   0.1    50   204    20   169    15   172 0.86 -
evm.utg25318.1                        -            624 397019at33208        -            323   2.7e-13   51.5   0.6   2   2     0.084   1.6e+02    3.0   0.1   225   307   386   471   372   479 0.72 -
evm.utg152.1.2.5c22eb11               -            848 397019at33208        -            323   4.3e-13   50.8   0.1   1   2   2.9e-05     0.056   14.3   0.0    48   161    24   140     4   151 0.77 -
evm.utg152.1.2.5c22eb11               -            848 397019at33208        -            323   4.3e-13   50.8   0.1   2   2   2.6e-11   4.9e-08   34.2   0.0    49   201   425   580   391   584 0.76 -
evm.utg152.1.1.5c22eb11               -            870 397019at33208        -            323   4.6e-13   50.8   0.1   1   2     3e-05     0.058   14.3   0.0    48   161    24   140     4   151 0.77 -
evm.utg152.1.1.5c22eb11               -            870 397019at33208        -            323   4.6e-13   50.8   0.1   2   2   2.7e-11   5.1e-08   34.2   0.0    49   201   425   580   391   584 0.76 -
evm.utg152.1.3.5c22eb11               -            989 397019at33208        -            323   6.7e-13   50.2   0.7   1   3   3.6e-05      0.07   14.0   0.0    48   161    24   140     4   151 0.77 -
evm.utg152.1.3.5c22eb11               -            989 397019at33208        -            323   6.7e-13   50.2   0.7   2   3   3.3e-11   6.3e-08   33.9   0.0    49   201   425   580   391   584 0.76 -
evm.utg152.1.3.5c22eb11               -            989 397019at33208        -            323   6.7e-13   50.2   0.7   3   3       5.4     1e+04   -3.0   0.1   220   249   828   857   813   869 0.75 -
evm.utg152.1                          -           1016 397019at33208        -            323   6.8e-13   50.2   0.6   1   3   3.8e-05     0.072   14.0   0.0    48   161    24   140     4   151 0.77 -
evm.utg152.1                          -           1016 397019at33208        -            323   6.8e-13   50.2   0.6   2   3   3.5e-11   6.7e-08   33.8   0.0    49   201   425   580   392   584 0.76 -
evm.utg152.1                          -           1016 397019at33208        -            323   6.8e-13   50.2   0.6   3   3       5.6   1.1e+04   -3.0   0.1   220   249   855   884   841   896 0.74 -
evm.utg420.66                         -            430 397019at33208        -            323   7.6e-13   50.0   0.0   1   1   6.4e-16   1.2e-12   49.3   0.0    53   203   149   296   130   306 0.89 -
evm.utg817.12.3.5c22f46b              -            819 397019at33208        -            323   1.3e-12   49.3   0.0   1   2   2.2e-07   0.00042   21.3   0.0    49   141    29   124    12   144 0.81 -
evm.utg817.12.3.5c22f46b              -            819 397019at33208        -            323   1.3e-12   49.3   0.0   2   2   1.2e-08   2.2e-05   25.5   0.0    54   195   427   571   416   583 0.72 -
evm.utg372.44                         -            362 397019at33208        -            323   1.9e-12   48.7   0.1   1   1   1.5e-15   2.9e-12   48.1   0.1    50   204    20   169     7   172 0.86 -
evm.utg817.12.2.5c22f46b              -            958 397019at33208        -            323   2.1e-12   48.6   0.1   1   2   2.7e-07   0.00053   21.0   0.0    49   141    29   124    12   143 0.81 -
evm.utg817.12.2.5c22f46b              -            958 397019at33208        -            323   2.1e-12   48.6   0.1   2   2   1.5e-08   2.9e-05   25.1   0.0    54   195   427   571   416   583 0.72 -
evm.utg817.12                         -           1019 397019at33208        -            323   2.4e-12   48.4   0.1   1   2     3e-07   0.00057   20.9   0.0    49   141    29   124    12   143 0.81 -
evm.utg817.12                         -           1019 397019at33208        -            323   2.4e-12   48.4   0.1   2   2   1.6e-08   3.1e-05   25.0   0.0    54   195   427   571   416   583 0.72 -
evm.utg817.12.1.5c22f46b              -           1048 397019at33208        -            323   2.6e-12   48.3   0.1   1   2   3.1e-07   0.00059   20.8   0.0    49   141    29   124    12   143 0.81 -
evm.utg817.12.1.5c22f46b              -           1048 397019at33208        -            323   2.6e-12   48.3   0.1   2   2   1.7e-08   3.3e-05   24.9   0.0    54   195   456   600   446   612 0.71 -
evm.utg14287.32                       -            431 397019at33208        -            323   3.5e-12   47.9   0.0   1   1   2.7e-15   5.1e-12   47.3   0.0    52   203   148   296   107   299 0.87 -
evm.utg14287.28                       -            652 397019at33208        -            323   7.5e-10   40.2   0.1   1   1   1.1e-12   2.1e-09   38.7   0.1    53   151   403   501   382   516 0.91 -
evm.utg1923.11                        -            451 397019at33208        -            323     2e-06   29.0   0.4   1   1   7.4e-09   1.4e-05   26.1   0.4    53   203    52   208    47   216 0.60 -
evm.utg7244.2                         -            507 397019at33208        -            323   3.3e-06   28.2   0.4   1   1   1.8e-08   3.5e-05   24.8   0.4    53   116    52   116    48   216 0.64 -
evm.utg62.24                          -            341 397019at33208        -            323   1.4e-05   26.2   0.0   1   2   2.1e-07   0.00039   21.4   0.0    46   145    34   135    22   161 0.83 -
evm.utg62.24                          -            341 397019at33208        -            323   1.4e-05   26.2   0.0   2   2       0.1     2e+02    2.6   0.0   222   246   290   314   271   330 0.85 -
evm.utg3365.45                        -            345 397019at33208        -            323   2.9e-05   25.1   0.0   1   2   4.9e-07   0.00094   20.2   0.0    46   148    34   138    22   152 0.82 -
evm.utg3365.45                        -            345 397019at33208        -            323   2.9e-05   25.1   0.0   2   2     0.098   1.9e+02    2.7   0.0   222   246   294   318   274   334 0.84 -
