#                                                                                    --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
evm.utg170.22                -            737 158962at33208        -            550  1.9e-250  833.9   5.5   1   4  1.8e-184  1.1e-180  603.6   0.5     1   335    10   359    10   372 0.96 -
evm.utg170.22                -            737 158962at33208        -            550  1.9e-250  833.9   5.5   2   4     0.004        24    5.1   0.1   321   350   372   401   363   404 0.84 -
evm.utg170.22                -            737 158962at33208        -            550  1.9e-250  833.9   5.5   3   4   1.5e-56   9.1e-53  181.4   0.3   344   510   472   664   445   670 0.83 -
evm.utg170.22                -            737 158962at33208        -            550  1.9e-250  833.9   5.5   4   4     1e-14   6.4e-11   43.3   0.0   502   550   685   736   680   736 0.90 -
evm.utg4157.46.47            -            739 158962at33208        -            550  4.1e-249  829.6   5.3   1   4  8.8e-184  5.4e-180  601.4   0.3     1   335    10   359    10   367 0.96 -
evm.utg4157.46.47            -            739 158962at33208        -            550  4.1e-249  829.6   5.3   2   4    0.0089        55    3.9   0.1   323   350   374   401   363   405 0.75 -
evm.utg4157.46.47            -            739 158962at33208        -            550  4.1e-249  829.6   5.3   3   4   1.2e-56   7.3e-53  181.8   0.3   339   510   466   665   443   671 0.82 -
evm.utg4157.46.47            -            739 158962at33208        -            550  4.1e-249  829.6   5.3   4   4   2.6e-14   1.6e-10   42.0   0.0   508   550   693   738   686   738 0.92 -
evm.utg4157.46.47.1.5c2794d5 -            664 158962at33208        -            550  2.4e-222  741.2   7.8   1   3  6.7e-184  4.2e-180  601.8   0.3     1   335    10   359    10   367 0.96 -
evm.utg4157.46.47.1.5c2794d5 -            664 158962at33208        -            550  2.4e-222  741.2   7.8   2   3    0.0078        48    4.1   0.1   323   350   374   401   363   405 0.75 -
evm.utg4157.46.47.1.5c2794d5 -            664 158962at33208        -            550  2.4e-222  741.2   7.8   3   3   1.3e-43   7.9e-40  138.7   0.4   339   488   466   643   443   649 0.81 -
evm.utg4455.72               -           1029 158962at33208        -            550   1.8e-59  203.6   1.1   1   2   2.9e-63   1.8e-59  203.6   1.1     4   321     7   337     4   354 0.88 -
evm.utg4455.72               -           1029 158962at33208        -            550   1.8e-59  203.6   1.1   2   2       2.1   1.3e+04   -3.9   0.2   308   400   758   852   751   869 0.52 -
evm.utg405.41                -            950 158962at33208        -            550     2e-59  203.4   1.7   1   2   3.2e-63     2e-59  203.4   1.7     4   323     7   339     4   362 0.88 -
evm.utg405.41                -            950 158962at33208        -            550     2e-59  203.4   1.7   2   2       2.2   1.3e+04   -4.0   0.3   304   410   755   863   751   870 0.66 -
evm.utg1022.12               -            828 158962at33208        -            550   6.5e-55  188.5   4.2   1   1   5.2e-58   3.2e-54  186.2   4.2     4   337    17   377    14   388 0.82 -
evm.utg8792.59               -            898 158962at33208        -            550   1.5e-54  187.3   2.8   1   1   7.2e-58   4.4e-54  185.8   2.8     4   337    17   377    14   390 0.82 -
evm.utg729.97                -           1253 158962at33208        -            550   5.4e-41  142.6   0.0   1   2   2.7e-43   1.7e-39  137.6   0.1     1   266     2   273     2   282 0.89 -
evm.utg729.97                -           1253 158962at33208        -            550   5.4e-41  142.6   0.0   2   2     0.022   1.4e+02    2.6   0.0   273   323   305   355   301   378 0.87 -
evm.utg2603.11               -            174 158962at33208        -            550      0.15   12.4   0.0   1   2   0.00019       1.2    9.4   0.0   123   166    14    57     4    61 0.87 -
evm.utg2603.11               -            174 158962at33208        -            550      0.15   12.4   0.0   2   2     0.047   2.9e+02    1.5   0.0   339   395    63   118    51   134 0.74 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/158962at33208.hmm
# Target file:     /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa
# Option settings: hmmsearch --domtblout /uoa/scratch/users/r02hw22/project_dark_genes/equina_busco_proteins/run_metazoa_odb10/hmmer_output/initial_run_results/158962at33208.out --cpu 1 /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/158962at33208.hmm /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa 
# Current dir:     /uoa/scratch/users/r02hw22/project_dark_genes
# Date:            Sat Apr 25 14:40:48 2026
# [ok]
