#                                                                                --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name            accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#    ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
evm.utg401.32            -            481 566447at33208        -            146   7.5e-50  170.5  24.7   1   3     0.025   3.4e+02    2.9   0.9    26    75    76   124    72   149 0.86 -
evm.utg401.32            -            481 566447at33208        -            146   7.5e-50  170.5  24.7   2   3   1.1e-34   1.6e-30  107.9   0.5     1    76   265   347   265   351 0.93 -
evm.utg401.32            -            481 566447at33208        -            146   7.5e-50  170.5  24.7   3   3   1.1e-22   1.5e-18   68.9  10.3    69   145   358   441   349   442 0.88 -
evm.utg401.32.1.5c22f045 -            471 566447at33208        -            146     5e-44  151.6  24.1   1   3     0.024   3.3e+02    3.0   0.9    26    75    76   124    72   149 0.86 -
evm.utg401.32.1.5c22f045 -            471 566447at33208        -            146     5e-44  151.6  24.1   2   3   1.2e-34   1.6e-30  107.8   0.6     1    76   265   347   265   351 0.93 -
evm.utg401.32.1.5c22f045 -            471 566447at33208        -            146     5e-44  151.6  24.1   3   3   6.3e-17   8.7e-13   50.3   9.3    69   138   358   429   349   436 0.78 -
evm.utg2129.209          -            135 566447at33208        -            146       1.4   10.7  11.1   1   3     0.027   3.8e+02    2.8   0.2    12    30    25    43    23    48 0.86 -
evm.utg2129.209          -            135 566447at33208        -            146       1.4   10.7  11.1   2   3    0.0012        17    7.2   0.4     9    30    49    70    46    76 0.87 -
evm.utg2129.209          -            135 566447at33208        -            146       1.4   10.7  11.1   3   3    0.0012        17    7.2   0.3     9    30    76    97    73   103 0.87 -
evm.utg3409.17           -            564 566447at33208        -            146       6.9    8.4  10.0   1   2   0.00037       5.2    8.9   6.7    52   118   421   489   413   518 0.73 -
evm.utg3409.17           -            564 566447at33208        -            146       6.9    8.4  10.0   2   2      0.27   3.7e+03   -0.4   0.4    86   120   501   537   489   553 0.53 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/566447at33208.hmm
# Target file:     /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa
# Option settings: hmmsearch --domtblout /uoa/scratch/users/r02hw22/project_dark_genes/equina_busco_proteins/run_metazoa_odb10/hmmer_output/initial_run_results/566447at33208.out --cpu 1 /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/566447at33208.hmm /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa 
# Current dir:     /uoa/scratch/users/r02hw22/project_dark_genes
# Date:            Sat Apr 25 14:42:50 2026
# [ok]
