#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
evm.utg2521.2             -            808 195986at33208        -            612  4.1e-281  935.5  55.3   1   3  4.1e-216  1.9e-212  708.7  23.4     1   374     1   415     1   421 0.93 -
evm.utg2521.2             -            808 195986at33208        -            612  4.1e-281  935.5  55.3   2   3   5.9e-15   2.8e-11   44.3   6.9   339   477   429   600   416   620 0.69 -
evm.utg2521.2             -            808 195986at33208        -            612  4.1e-281  935.5  55.3   3   3   2.5e-58   1.2e-54  187.5   9.2   468   612   638   790   628   790 0.93 -
evm.utg2521.2.1.5c22edc5  -            708 195986at33208        -            612  5.2e-249  829.5  43.3   1   3  2.3e-216  1.1e-212  709.5  23.1     1   374     1   415     1   422 0.93 -
evm.utg2521.2.1.5c22edc5  -            708 195986at33208        -            612  5.2e-249  829.5  43.3   2   3     7e-15   3.3e-11   44.0   7.6   339   477   429   600   416   635 0.70 -
evm.utg2521.2.1.5c22edc5  -            708 195986at33208        -            612  5.2e-249  829.5  43.3   3   3   5.2e-25   2.4e-21   77.5   0.2   468   529   638   700   612   704 0.92 -
evm.utg13.66.1.5c22ea17   -            610 195986at33208        -            612   4.6e-21   76.6   9.6   1   2   9.1e-12   4.2e-08   33.8   0.6     6    74    33   101    29   103 0.95 -
evm.utg13.66.1.5c22ea17   -            610 195986at33208        -            612   4.6e-21   76.6   9.6   2   2   6.1e-16   2.8e-12   47.5   2.9    23   101   102   181   100   212 0.87 -
evm.utg13.66              -            714 195986at33208        -            612     7e-21   76.0   9.6   1   2   1.1e-11   5.2e-08   33.4   0.6     6    74    39   107    35   109 0.95 -
evm.utg13.66              -            714 195986at33208        -            612     7e-21   76.0   9.6   2   2   7.6e-16   3.5e-12   47.2   2.9    23   101   108   187   106   218 0.87 -
evm.utg2123.29            -            708 195986at33208        -            612   7.3e-21   75.9   9.5   1   2   1.1e-11   5.1e-08   33.5   0.6     6    74    33   101    29   103 0.95 -
evm.utg2123.29            -            708 195986at33208        -            612   7.3e-21   75.9   9.5   2   2   8.2e-16   3.8e-12   47.1   2.8    23   100   102   180   100   211 0.90 -
evm.utg2123.29.1.5c22ecfd -            714 195986at33208        -            612   7.5e-21   75.9   9.5   1   2   1.1e-11   5.2e-08   33.5   0.6     6    74    39   107    35   109 0.95 -
evm.utg2123.29.1.5c22ecfd -            714 195986at33208        -            612   7.5e-21   75.9   9.5   2   2   8.3e-16   3.8e-12   47.1   2.8    23   100   108   186   106   217 0.90 -
evm.utg14.8               -           1494 195986at33208        -            612   3.9e-18   66.9  13.6   1   4      0.18   8.5e+02   -0.3   1.0   407   482   197   273   158   282 0.71 -
evm.utg14.8               -           1494 195986at33208        -            612   3.9e-18   66.9  13.6   2   4   2.1e-09   9.9e-06   25.9   2.3    36   106   382   457   373   463 0.84 -
evm.utg14.8               -           1494 195986at33208        -            612   3.9e-18   66.9  13.6   3   4   1.5e-08   6.8e-05   23.2   0.1    10    74   463   526   457   530 0.92 -
evm.utg14.8               -           1494 195986at33208        -            612   3.9e-18   66.9  13.6   4   4   1.2e-14   5.6e-11   43.3   1.0     9   104   513   610   511   620 0.90 -
evm.utg234.7              -           1416 195986at33208        -            612   7.5e-17   62.7   3.4   1   2   4.4e-08    0.0002   21.6   0.2    30   101   321   395   299   403 0.84 -
evm.utg234.7              -           1416 195986at33208        -            612   7.5e-17   62.7   3.4   2   2   5.6e-14   2.6e-10   41.1   0.5     8   104   403   501   398   511 0.90 -
evm.utg2269.50            -            246 195986at33208        -            612      0.18   11.9   0.0   1   1   6.9e-05      0.32   11.0   0.0    13    34   198   219   193   228 0.90 -
evm.utg2367.8.1.5c22ed7d  -            823 195986at33208        -            612      0.93    9.5  12.3   1   3      0.16   7.5e+02   -0.1   0.1     7    29   112   134   108   165 0.89 -
evm.utg2367.8.1.5c22ed7d  -            823 195986at33208        -            612      0.93    9.5  12.3   2   3    0.0055        26    4.7   0.2    17    71   193   244   182   257 0.65 -
evm.utg2367.8.1.5c22ed7d  -            823 195986at33208        -            612      0.93    9.5  12.3   3   3   0.00029       1.3    9.0   3.5    30    72   265   308   255   315 0.90 -
evm.utg2367.8             -            898 195986at33208        -            612       1.2    9.2  12.3   1   3      0.18   8.5e+02   -0.3   0.1     7    29   187   209   183   239 0.90 -
evm.utg2367.8             -            898 195986at33208        -            612       1.2    9.2  12.3   2   3    0.0061        28    4.6   0.2    17    71   268   319   257   332 0.65 -
evm.utg2367.8             -            898 195986at33208        -            612       1.2    9.2  12.3   3   3   0.00032       1.5    8.8   3.5    30    72   340   383   330   390 0.90 -
evm.utg401.67             -            858 195986at33208        -            612       3.8    7.5  11.5   1   2     0.073   3.4e+02    1.0   1.1    64    64   262   262   182   318 0.46 -
evm.utg401.67             -            858 195986at33208        -            612       3.8    7.5  11.5   2   2    0.0011       5.2    7.0   5.9    30    72   339   382   306   389 0.83 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/195986at33208.hmm
# Target file:     /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa
