#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
evm.utg48.30            -            401 524322at33208        -            129   4.3e-51  173.4   3.8   1   2   3.3e-06     0.031   15.4   0.1     1    25   110   134   110   150 0.88 -
evm.utg48.30            -            401 524322at33208        -            129   4.3e-51  173.4   3.8   2   2   2.1e-50   1.9e-46  158.4   1.1     1   129   259   400   259   400 0.90 -
evm.utg48.30.1.5c27957b -            401 524322at33208        -            129   4.3e-51  173.4   3.8   1   2   3.3e-06     0.031   15.4   0.1     1    25   110   134   110   150 0.88 -
evm.utg48.30.1.5c27957b -            401 524322at33208        -            129   4.3e-51  173.4   3.8   2   2   2.1e-50   1.9e-46  158.4   1.1     1   129   259   400   259   400 0.90 -
evm.utg4468.2           -            210 524322at33208        -            129   3.4e-25   89.7   0.0   1   1   7.8e-29   7.2e-25   88.6   0.0     1    74   114   194   114   201 0.90 -
evm.utg48.30.1.5c22f155 -            296 524322at33208        -            129     8e-08   33.5   1.0   1   2   2.2e-06     0.021   16.0   0.1     1    25   110   134   110   150 0.88 -
evm.utg48.30.1.5c22f155 -            296 524322at33208        -            129     8e-08   33.5   1.0   2   2   2.4e-06     0.022   15.9   0.1     1    23   259   281   259   289 0.95 -
evm.utg4468.10          -            218 524322at33208        -            129     0.022   15.9   0.1   1   2   5.9e-06     0.054   14.7   0.1     2    23    77    98    76   100 0.94 -
evm.utg4468.10          -            218 524322at33208        -            129     0.022   15.9   0.1   2   2         2   1.8e+04   -3.2   0.0    64    79   122   137   120   141 0.77 -
evm.utg580.2            -            379 524322at33208        -            129      0.42   11.8   0.6   1   1   0.00012       1.1   10.4   0.6     7    54    19    68    14    73 0.80 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/524322at33208.hmm
# Target file:     /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa
# Option settings: hmmsearch --domtblout /uoa/scratch/users/r02hw22/project_dark_genes/equina_busco_proteins/run_metazoa_odb10/hmmer_output/initial_run_results/524322at33208.out --cpu 1 /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/524322at33208.hmm /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa 
# Current dir:     /uoa/scratch/users/r02hw22/project_dark_genes
# Date:            Sat Apr 25 14:42:27 2026
# [ok]
