#                                                                                           --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                       accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#               ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
evm.utg3181.3                       -            233 584333at33208        -            119   1.1e-23   85.1   3.7   1   1   1.1e-26   4.6e-23   83.1   3.7     5   119    74   214    72   214 0.80 -
evm.utg4318.34                      -            218 584333at33208        -            119   1.4e-23   84.8   3.3   1   1   1.6e-26   6.9e-23   82.6   3.3     5   119    59   199    57   199 0.79 -
evm.utg34639.1                      -            218 584333at33208        -            119   1.4e-23   84.8   3.3   1   1   1.6e-26   6.9e-23   82.6   3.3     5   119    59   199    57   199 0.79 -
evm.utg4318.29                      -            204 584333at33208        -            119   6.7e-23   82.6   2.9   1   1   7.9e-26   3.4e-22   80.3   2.9     6   119    46   185    43   185 0.79 -
evm.utg729.101                      -            234 584333at33208        -            119     0.011   17.4   3.8   1   1   4.2e-06     0.018   16.7   3.8    30   113    66   149    41   154 0.82 -
evm.utg498.138                      -            604 584333at33208        -            119      0.16   13.6   2.2   1   2       2.9   1.2e+04   -2.1   0.0    83   115    35    61    26    73 0.49 -
evm.utg498.138                      -            604 584333at33208        -            119      0.16   13.6   2.2   2   2   9.2e-05      0.39   12.4   0.8    64   117    79   133    65   135 0.83 -
evm.utg16690.8                      -            276 584333at33208        -            119      0.18   13.5   2.8   1   2   0.00033       1.4   10.6   0.1    61   107    62   108    49   121 0.84 -
evm.utg16690.8                      -            276 584333at33208        -            119      0.18   13.5   2.8   2   2     0.078   3.3e+02    2.9   1.0    87   115   120   148   108   153 0.75 -
evm.utg498.138.1.5c22f1a2           -            572 584333at33208        -            119      0.18   13.5   2.4   1   1   8.6e-05      0.37   12.5   0.8    64   117    79   133    65   135 0.83 -
evm.utg498.138.2.5c2795b6           -            481 584333at33208        -            119      0.19   13.4   0.5   1   1   0.00012      0.52   12.0   0.5    67   117     6    56     2    58 0.90 -
utg15716.equina_smart_1471911.mrna1 -            362 584333at33208        -            119      0.22   13.2   0.0   1   1   9.8e-05      0.42   12.3   0.0    28    75    21    69    18    78 0.79 -
evm.utg36089.4                      -            223 584333at33208        -            119      0.28   12.8   2.7   1   2   9.3e-05       0.4   12.4   0.9    69   114   121   166   118   171 0.89 -
evm.utg36089.4                      -            223 584333at33208        -            119      0.28   12.8   2.7   2   2      0.82   3.5e+03   -0.4   0.0    93   112   184   203   167   210 0.51 -
evm.utg3292.26                      -            225 584333at33208        -            119      0.35   12.6   2.6   1   2   0.00012      0.53   12.0   0.8    69   114   121   166   117   170 0.88 -
evm.utg3292.26                      -            225 584333at33208        -            119      0.35   12.6   2.6   2   2       1.1   4.9e+03   -0.8   0.0    67    84   185   202   170   209 0.53 -
evm.utg356.124                      -            235 584333at33208        -            119       1.5   10.5   4.6   1   4      0.31   1.3e+03    1.0   0.1    80   101    68    89    31    96 0.65 -
evm.utg356.124                      -            235 584333at33208        -            119       1.5   10.5   4.6   2   4   0.00062       2.7    9.7   0.8    58    98    95   136    73   140 0.78 -
evm.utg356.124                      -            235 584333at33208        -            119       1.5   10.5   4.6   3   4         3   1.3e+04   -2.2   0.0    89   105   160   176   152   190 0.50 -
evm.utg356.124                      -            235 584333at33208        -            119       1.5   10.5   4.6   4   4       1.8   7.5e+03   -1.4   0.0     7    18   210   221   196   229 0.53 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/584333at33208.hmm
# Target file:     /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa
# Option settings: hmmsearch --domtblout /uoa/scratch/users/r02hw22/project_dark_genes/equina_busco_proteins/run_metazoa_odb10/hmmer_output/initial_run_results/584333at33208.out --cpu 1 /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/584333at33208.hmm /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa 
# Current dir:     /uoa/scratch/users/r02hw22/project_dark_genes
# Date:            Sat Apr 25 14:42:52 2026
# [ok]
