#                                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
evm.utg30988.3                       -            384 414571at33208        -            236  4.2e-122  407.6   0.2   1   1  4.3e-123    3e-119  398.3   0.2     1   236    37   307    37   307 0.89 -
evm.utg30988.3.1.5c22eec8            -            293 414571at33208        -            236  2.6e-118  395.2   0.1   1   1  4.4e-122  3.1e-118  395.0   0.1     1   219    37   267    37   283 0.93 -
evm.utg30988.3.3.5c22eec8            -            284 414571at33208        -            236  1.5e-107  360.0   0.1   1   1  2.8e-111  1.9e-107  359.6   0.1     1   187    37   227    37   234 0.97 -
evm.utg30988.3.2.5c22eec8            -            321 414571at33208        -            236   4.8e-98  328.9   0.1   1   1   6.1e-99   4.2e-95  319.2   0.1    36   236     9   244     2   244 0.86 -
evm.utg10933.6                       -            321 414571at33208        -            236   9.9e-98  327.8   0.1   1   1   6.5e-99   4.5e-95  319.1   0.1    36   236     9   244     2   244 0.87 -
evm.utg30988.3.1.5c22eec8.1.5c279357 -            230 414571at33208        -            236   3.1e-94  316.4   0.1   1   1   5.4e-98   3.8e-94  316.1   0.1    36   219     9   204     2   220 0.90 -
evm.utg3487.14                       -            440 414571at33208        -            236   1.3e-32  114.7   0.0   1   1   3.2e-36   2.2e-32  114.0   0.0     3   219    31   256    29   271 0.80 -
evm.utg1825.21                       -            439 414571at33208        -            236   2.7e-32  113.7   0.0   1   1   6.5e-36   4.5e-32  112.9   0.0     3   220    30   256    28   270 0.80 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/414571at33208.hmm
# Target file:     /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa
# Option settings: hmmsearch --domtblout /uoa/scratch/users/r02hw22/project_dark_genes/equina_busco_proteins/run_metazoa_odb10/hmmer_output/initial_run_results/414571at33208.out --cpu 1 /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/414571at33208.hmm /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa 
# Current dir:     /uoa/scratch/users/r02hw22/project_dark_genes
# Date:            Sat Apr 25 14:41:39 2026
# [ok]
