#                                                                                --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name            accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#    ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
evm.utg2483.2            -            337 389367at33208        -            254  4.1e-118  394.9   5.3   1   1  5.1e-121  3.2e-117  392.0   5.3    11   254    59   328    55   328 0.91 -
evm.utg2483.2.1.5c22edbb -            299 389367at33208        -            254  1.9e-102  343.5   6.2   1   2   3.4e-41   2.1e-37  130.4   0.1    11   106    59   164    53   165 0.91 -
evm.utg2483.2.1.5c22edbb -            299 389367at33208        -            254  1.9e-102  343.5   6.2   2   2   1.2e-67   7.4e-64  217.1   3.1   129   254   162   290   161   290 0.96 -
evm.utg7217.2            -            238 389367at33208        -            254  2.6e-102  343.1   9.0   1   1  3.9e-105  2.4e-101  339.9   9.0    52   254    11   229     3   229 0.92 -
evm.utg2967.32           -            240 389367at33208        -            254   9.9e-16   59.4   0.0   1   1   2.5e-19   1.6e-15   58.8   0.0    23   220     4   211     2   233 0.76 -
evm.utg1517.4            -            240 389367at33208        -            254   4.5e-15   57.2   0.0   1   1   1.1e-18   6.7e-15   56.7   0.0    23   220     4   211     1   232 0.76 -
evm.utg7217.1            -             81 389367at33208        -            254   3.3e-11   44.6   0.1   1   1   6.1e-15   3.8e-11   44.4   0.1    11    52    34    79    18    80 0.88 -
evm.utg55.171            -            627 389367at33208        -            254      0.14   13.1   0.0   1   1   3.8e-05      0.24   12.3   0.0    35   117   191   275   168   299 0.80 -
evm.utg4177.66           -            671 389367at33208        -            254      0.16   12.9   0.0   1   2    0.0001      0.65   10.9   0.0    51   123   263   335   228   348 0.79 -
evm.utg4177.66           -            671 389367at33208        -            254      0.16   12.9   0.0   2   2       1.8   1.1e+04   -3.0   0.1    91   122   563   595   553   600 0.72 -
evm.utg2417.38           -           2061 389367at33208        -            254      0.89   10.4   3.7   1   6      0.15   9.3e+02    0.5   0.1    12    74   173   235   162   253 0.63 -
evm.utg2417.38           -           2061 389367at33208        -            254      0.89   10.4   3.7   2   6     0.055   3.4e+02    2.0   0.1    10    70   215   275   194   289 0.51 -
evm.utg2417.38           -           2061 389367at33208        -            254      0.89   10.4   3.7   3   6     0.012        72    4.2   0.1     9    77   291   359   283   371 0.84 -
evm.utg2417.38           -           2061 389367at33208        -            254      0.89   10.4   3.7   4   6      0.11   6.9e+02    0.9   0.1    16    75   353   412   343   432 0.54 -
evm.utg2417.38           -           2061 389367at33208        -            254      0.89   10.4   3.7   5   6      0.38   2.3e+03   -0.8   0.0    33    71   381   419   362   464 0.50 -
evm.utg2417.38           -           2061 389367at33208        -            254      0.89   10.4   3.7   6   6      0.13   7.8e+02    0.8   0.0    60    93   856   889   847   897 0.93 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/389367at33208.hmm
# Target file:     /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa
# Option settings: hmmsearch --domtblout /uoa/scratch/users/r02hw22/project_dark_genes/equina_busco_proteins/run_metazoa_odb10/hmmer_output/initial_run_results/389367at33208.out --cpu 1 /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/389367at33208.hmm /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa 
# Current dir:     /uoa/scratch/users/r02hw22/project_dark_genes
# Date:            Sat Apr 25 14:41:43 2026
# [ok]
