#                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
evm.utg320.87                          -            611 184717at33208        -            511    2e-286  951.9  12.4   1   2  4.2e-119  2.2e-116  390.9   4.2     1   189    13   209    13   214 0.96 -
evm.utg320.87                          -            611 184717at33208        -            511    2e-286  951.9  12.4   2   2  1.7e-171  9.2e-169  563.7   1.1   176   511   218   608   213   608 0.89 -
evm.utg320.87.1.5c22eef5               -            430 184717at33208        -            511  5.8e-193  643.5  11.8   1   3  1.8e-119  9.9e-117  392.0   4.2     1   189    13   209    13   216 0.96 -
evm.utg320.87.1.5c22eef5               -            430 184717at33208        -            511  5.8e-193  643.5  11.8   2   3   2.2e-75   1.2e-72  246.6   0.1   176   315   218   371   214   384 0.91 -
evm.utg320.87.1.5c22eef5               -            430 184717at33208        -            511  5.8e-193  643.5  11.8   3   3    0.0022       1.2    9.1   0.0    97   124   383   410   379   422 0.86 -
evm.utg320.87.2.5c22eef5               -            434 184717at33208        -            511  1.3e-190  635.8   9.2   1   2  1.9e-119    1e-116  392.0   4.2     1   189    13   209    13   215 0.96 -
evm.utg320.87.2.5c22eef5               -            434 184717at33208        -            511  1.3e-190  635.8   9.2   2   2   1.9e-75     1e-72  246.8   0.3   175   315   217   371   207   391 0.91 -
evm.utg320.87.2.5c22eef5.1.5c27937f    -            366 184717at33208        -            511  1.4e-188  629.1   9.6   1   2  1.3e-119  6.7e-117  392.6   4.2     1   189    13   209    13   215 0.96 -
evm.utg320.87.2.5c22eef5.1.5c27937f    -            366 184717at33208        -            511  1.4e-188  629.1   9.6   2   2   2.4e-73   1.3e-70  239.9   0.4   175   301   217   348   207   359 0.94 -
evm.utg420.122                         -           1321 184717at33208        -            511   2.3e-14   54.3   0.5   1   4     0.037        20    5.0   0.0    96   126   440   470   426   491 0.84 -
evm.utg420.122                         -           1321 184717at33208        -            511   2.3e-14   54.3   0.5   2   4   1.3e-07     7e-05   23.0   0.0   164   372   531   744   512   793 0.75 -
evm.utg420.122                         -           1321 184717at33208        -            511   2.3e-14   54.3   0.5   3   4      0.43   2.3e+02    1.5   0.0    95   117  1101  1123  1091  1133 0.89 -
evm.utg420.122                         -           1321 184717at33208        -            511   2.3e-14   54.3   0.5   4   4   1.7e-06   0.00093   19.3   0.0   172   254  1203  1289  1183  1299 0.78 -
evm.utg3790.17.4.5c22eff8              -            545 184717at33208        -            511     5e-14   53.2   0.0   1   3     0.032        17    5.3   0.0    96   119    36    59    30    64 0.88 -
evm.utg3790.17.4.5c22eff8              -            545 184717at33208        -            511     5e-14   53.2   0.0   2   3   1.3e-05    0.0068   16.5   0.0   178   249   159   232   149   244 0.82 -
evm.utg3790.17.4.5c22eff8              -            545 184717at33208        -            511     5e-14   53.2   0.0   3   3   5.6e-09     3e-06   27.5   0.0    76   245   333   510   325   530 0.75 -
evm.utg3790.17.1.5c22eff8              -            645 184717at33208        -            511   1.1e-13   52.1   0.0   1   3     0.038        21    5.0   0.0    96   119   136   159   130   164 0.88 -
evm.utg3790.17.1.5c22eff8              -            645 184717at33208        -            511   1.1e-13   52.1   0.0   2   3   1.7e-05    0.0089   16.1   0.0   178   249   259   332   249   343 0.82 -
evm.utg3790.17.1.5c22eff8              -            645 184717at33208        -            511   1.1e-13   52.1   0.0   3   3   7.8e-09   4.2e-06   27.1   0.0    76   245   433   610   425   630 0.75 -
evm.utg3790.17                         -            731 184717at33208        -            511   1.8e-13   51.4   0.0   1   3     0.044        24    4.8   0.0    96   119   222   245   216   250 0.88 -
evm.utg3790.17                         -            731 184717at33208        -            511   1.8e-13   51.4   0.0   2   3     2e-05     0.011   15.8   0.0   178   249   345   418   335   429 0.82 -
evm.utg3790.17                         -            731 184717at33208        -            511   1.8e-13   51.4   0.0   3   3   9.9e-09   5.3e-06   26.7   0.0    76   245   519   696   511   716 0.75 -
evm.utg3790.17.5.5c22eff8              -            683 184717at33208        -            511   2.9e-12   47.4   0.0   1   3     0.041        22    4.9   0.0    96   119   222   245   216   250 0.88 -
evm.utg3790.17.5.5c22eff8              -            683 184717at33208        -            511   2.9e-12   47.4   0.0   2   3   1.8e-05    0.0096   16.0   0.0   178   249   345   418   335   429 0.82 -
evm.utg3790.17.5.5c22eff8              -            683 184717at33208        -            511   2.9e-12   47.4   0.0   3   3     2e-07    0.0001   22.4   0.0    76   226   519   675   511   681 0.78 -
evm.utg3790.17.4.5c22eff8.2.5c279457   -            388 184717at33208        -            511   3.7e-12   47.0   0.0   1   2   1.4e-05    0.0073   16.4   0.0   181   249     5    75     1    87 0.81 -
evm.utg3790.17.4.5c22eff8.2.5c279457   -            388 184717at33208        -            511   3.7e-12   47.0   0.0   2   2   2.6e-09   1.4e-06   28.6   0.0    76   245   176   353   168   373 0.75 -
evm.utg1285.24                         -            686 184717at33208        -            511   8.7e-12   45.8   0.3   1   3     0.039        21    4.9   0.0    96   121   162   187   142   203 0.85 -
