#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
evm.utg16050.5            -            310 514834at33208        -            192   1.4e-43  150.3  16.1   1   2       1.5   2.7e+04   -4.0   0.7   163   176    31    44    27    45 0.83 -
evm.utg16050.5            -            310 514834at33208        -            192   1.4e-43  150.3  16.1   2   2   9.4e-47   1.7e-42  146.7   8.9     1   192    49   298    49   298 0.81 -
evm.utg43378.13           -            260 514834at33208        -            192   9.5e-27   95.4   3.6   1   3       1.4   2.5e+04   -3.9   1.0   162   176    30    44    25    45 0.82 -
evm.utg43378.13           -            260 514834at33208        -            192   9.5e-27   95.4   3.6   2   3   5.3e-26   9.9e-22   79.0   0.2     1   110    49   186    49   197 0.85 -
evm.utg43378.13           -            260 514834at33208        -            192   9.5e-27   95.4   3.6   3   3   4.9e-07    0.0091   17.2   0.0   108   151   204   253   188   255 0.83 -
evm.utg16050.5.1.5c22eb66 -            230 514834at33208        -            192   6.7e-22   79.6   0.4   1   3      0.98   1.8e+04   -3.4   0.8   162   176    30    44    24    45 0.82 -
evm.utg16050.5.1.5c22eb66 -            230 514834at33208        -            192   6.7e-22   79.6   0.4   2   3   3.6e-26   6.7e-22   79.6   0.4     1   109    49   185    49   193 0.85 -
evm.utg16050.5.1.5c22eb66 -            230 514834at33208        -            192   6.7e-22   79.6   0.4   3   3      0.26   4.7e+03   -1.5   0.0   109   124   205   220   200   225 0.86 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/514834at33208.hmm
# Target file:     /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa
# Option settings: hmmsearch --domtblout /uoa/scratch/users/r02hw22/project_dark_genes/equina_busco_proteins/run_metazoa_odb10/hmmer_output/initial_run_results/514834at33208.out --cpu 1 /uoa/scratch/users/r02hw22/project_dark_genes/busco_downloads/lineages/metazoa_odb10/hmms/514834at33208.hmm /uoa/scratch/users/r02hw22/project_dark_genes/00_raw/equina_smart.rnam-trna.merged.ggf.curated.remredun.aa.fa 
# Current dir:     /uoa/scratch/users/r02hw22/project_dark_genes
# Date:            Sat Apr 25 14:42:20 2026
# [ok]
